date,price
20111012,47899
20111013,47519
20111014,47084
20111017,47374
20111018,48732
20111019,50924
20111020,52718
20111021,52066
20111024,54982
20111025,57845
20111026,60961
20111027,61703
20111028,61649
20111031,64167
20111101,65490
20111102,62446
20111104,56921
20111107,55888
20111108,56033
20111109,56214
20111110,58606
20111111,58606
20111114,61160
20111115,61758
20111116,64964
20111117,65979
20111118,66015
20111121,66106
20111122,63732
20111124,62482
20111125,60979
20111128,59982
20111129,59765
20111130,50888
20111201,51903
20111202,55399
20111205,54584
20111206,54439
20111207,53914
20111208,54058
20111209,53135
20111212,52464
20111213,52591
20111214,52772
20111215,52301
20111216,52917
20111219,52935
20111220,52029
20111221,51160
20111222,57700
20111226,57573
20111227,56414
20111228,59439
20111229,59294
20111230,59620
20120104,60943
20120105,61414
20120106,59439
20120110,60562
20120111,62537
20120112,65037
20120113,63243
20120116,64348
20120117,64674
20120118,64276
20120119,64856
20120120,64674
20120123,66377
20120124,66794
20120125,64222
20120126,61957
20120127,63479
20120130,65798
20120131,67301
20120201,69439
20120202,73153
20120203,73443
20120206,74077
20120207,78044
20120208,77337
20120209,74674
20120210,75635
20120213,78116
20120214,79095
20120215,78533
20120216,79457
20120217,78895
20120220,79294
20120221,79783
20120222,78135
20120223,78135
20120224,79711
20120227,79856
20120228,78515
20120229,77301
20120301,75526
20120302,75472
20120305,74674
20120306,72972
20120307,68370
20120308,73406
20120309,70779
20120312,70924
20120313,71558
20120314,71885
20120315,72754
20120316,73388
20120319,75308
20120321,75852
20120322,75200
20120323,73587
20120326,72011
20120327,72066
20120328,76613
20120329,75435
20120330,73932
20120402,73388
20120403,75779
20120404,79620
20120405,81051
20120406,82591
20120409,79856
20120410,77972
20120411,81740
20120412,84765
20120413,86232
20120416,85001
20120417,83642
20120418,83479
20120419,81885
20120420,82990
20120423,87048
20120424,89656
20120425,91377
20120426,90635
20120427,88769
20120501,90145
20120502,93388
20120507,89131
20120508,87754
20120509,93877
20120510,90870
20120511,91468
20120514,95834
20120515,104240
20120516,101558
20120517,103569
20120518,108642
20120521,108841
20120522,112718
20120523,106269
20120524,116377
20120525,121921
20120528,122029
20120529,121287
20120530,121196
20120531,119765
20120601,121848
20120604,126703
20120605,126341
20120606,120037
20120607,119529
20120608,119149
20120611,109077
20120612,108261
20120613,114421
20120614,118098
20120615,118569
20120618,121703
20120619,122772
20120620,121069
20120621,121975
20120622,125327
20120625,120979
20120626,117664
20120627,111649
20120628,108751
20120629,106323
20120702,106939
20120703,105544
20120704,102718
20120705,105671
20120706,115435
20120709,115834
20120710,116486
20120711,116921
20120712,113769
20120713,113660
20120717,111939
20120718,110345
20120719,112138
20120720,110580
20120723,108479
20120724,110635
20120725,110943
20120726,116015
20120727,114457
20120730,111595
20120731,112138
20120801,112609
20120802,107537
20120803,110182
20120806,119240
20120807,119837
20120808,121540
20120809,127428
20120810,129892
20120813,130671
20120814,132174
20120815,134439
20120816,140888
20120817,142990
20120820,149312
20120821,142990
20120822,153279
20120823,154240
20120824,149711
20120827,158769
20120828,161866
20120829,155490
20120830,158352
20120831,156432
20120903,156722
20120904,161051
20120905,161649
20120906,153986
20120907,148877
20120910,150308
20120911,145200
20120912,141921
20120913,134131
20120914,123678
20120918,122990
20120919,129856
20120920,137283
20120921,145127
20120924,147754
20120925,147700
20120926,144638
20120927,152120
20120928,153660
20121001,152138
20121002,161939
20121003,155979
20121004,166848
20121005,173443
20121009,173787
20121010,168189
20121011,172645
20121012,170254
20121015,175852
20121016,177845
20121017,175906
20121018,175000
20121019,176269
20121022,179077
20121023,179946
20121024,177337
20121025,172410
20121026,168533
20121029,165073
20121030,166087
20121031,166540
20121101,168497
20121102,173298
20121105,173642
20121106,175997
20121107,173116
20121108,174602
20121109,177519
20121112,172827
20121113,174385
20121114,172247
20121115,169584
20121116,169258
20121119,165798
20121120,165453
20121121,164475
20121122,164674
20121126,166758
20121127,164077
20121128,166087
20121129,178026
20121130,190417
20121203,196703
20121204,187120
20121205,188243
20121206,193569
20121207,189004
20121210,198062
20121211,196269
20121212,202066
20121213,196486
20121214,221558
20121217,216722
20121218,209982
20121219,211722
20121220,209602
20121221,213515
20121225,232048
20121226,251359
20121227,255254
20121228,249457
20130104,251214
20130107,244040
20130108,243769
20130109,236287
20130110,238714
20130111,235761
20130115,251468
20130116,244548
20130117,243859
20130118,250345
20130121,251866
20130122,248080
20130123,254729
20130124,253424
20130125,265635
20130128,263805
20130129,273551
20130130,280218
20130131,275182
20130201,282953
20130204,287247
20130205,276305
20130206,277790
20130207,288388
20130208,284566
20130212,293895
20130213,285979
20130214,302283
20130215,307464
20130218,318569
20130219,330000
20130220,328298
20130221,317935
20130222,344040
20130225,340562
20130226,338895
20130227,365798
20130228,368189
20130301,361432
20130304,353823
20130305,374638
20130306,366595
20130307,346087
20130308,344747
20130311,342138
20130312,341703
20130313,340453
20130314,348207
20130315,339276
20130318,339167
20130319,332374
20130321,327499
20130322,334457
20130325,313080
20130326,304892
20130327,312917
20130328,300345
20130329,299656
20130401,292953
20130402,290924
20130403,287645
20130404,288298
20130405,301178
20130408,299149
20130409,297972
20130410,301033
20130411,292917
20130412,280888
20130415,282953
20130416,281939
20130417,283062
20130418,276939
20130419,275798
20130422,278986
20130423,284294
20130424,300109
20130425,304276
20130426,307917
20130430,336359
20130501,358189
20130502,354276
20130507,332011
20130508,326558
20130509,326776
20130510,334312
20130513,345363
20130514,344131
20130515,337500
20130516,377247
20130517,362410
20130520,360816
20130521,359294
20130522,357772
20130523,365290
20130524,384294
20130527,380779
20130528,381323
20130529,377827
20130530,370798
20130531,376540
20130603,365635
20130604,351359
20130605,347845
20130606,347428
20130607,355544
20130610,367935
20130611,364366
20130612,366250
20130613,363841
20130614,366287
20130617,386142
20130618,382392
20130619,379113
20130620,381848
20130621,395000
20130624,387863
20130625,382174
20130626,381214
20130627,362827
20130628,354602
20130701,366160
20130702,366359
20130703,367609
20130704,355399
20130705,364602
20130708,383279
20130709,378406
20130710,373914
20130711,372464
20130712,370218
20130716,366776
20130717,360979
20130718,376377
20130719,380109
20130722,387682
20130723,390417
20130724,386432
20130725,384511
20130726,369856
20130729,343316
20130730,325870
20130731,319548
20130801,311993
20130802,336486
20130805,368424
20130806,390417
20130807,372609
20130808,371015
20130809,360689
20130812,346341
20130813,349330
20130814,316160
20130815,324439
20130816,343932
20130819,361414
20130820,360272
20130821,369566
20130822,292138
20130823,282482
20130826,283479
20130827,271504
20130828,278986
20130829,276232
20130830,273678
20130902,280580
20130903,273714
20130904,260961
20130905,259747
20130906,247827
20130909,242591
20130910,245870
20130911,218352
20130912,217446
20130913,228787
20130917,224656
20130918,228135
20130919,234928
20130920,232410
20130924,231087
20130925,239928
20130926,244946
20130927,240997
20130930,245272
20131001,254403
20131002,233696
20131003,228606
20131004,218243
20131007,215164
20131008,205689
20131009,210761
20131010,198225
20131011,200218
20131015,192428
20131016,183388
20131017,182283
20131018,190906
20131021,191649
20131022,194385
20131023,191051
20131024,186196
20131025,192356
20131028,200671
20131029,191722
20131030,184602
20131031,177356
20131101,172247
20131105,176287
20131106,181106
20131107,170073
20131108,160616
20131111,153334
20131112,153116
20131113,148424
20131114,154964
20131115,155037
20131118,169113
20131119,182446
20131120,176667
20131121,172664
20131122,173334
20131125,171613
20131126,167301
20131127,167283
20131128,160943
20131129,157736
20131202,162156
20131203,157664
20131204,159040
20131205,154167
20131206,151993
20131209,149294
20131210,158533
20131211,154457
20131212,156305
20131213,156903
20131216,158533
20131217,156323
20131218,161486
20131219,162138
20131220,170200
20131224,165743
20131225,179892
20131226,174095
20131227,173225
20131230,178914
20140106,171649
20140107,174113
20140108,176142
20140109,183388
20140110,183008
20140114,174910
20140115,175055
20140116,187990
20140117,184203
20140120,190272
20140121,190254
20140122,178895
20140123,180254
20140124,179222
20140127,171395
20140128,182138
20140129,187790
20140130,192736
20140131,188243
20140203,185327
20140204,187591
20140205,187011
20140206,185417
20140207,184837
20140210,185961
20140212,184113
20140213,189711
20140214,181595
20140217,181015
20140218,194040
20140219,192319
20140220,190997
20140221,196142
20140224,200000
20140225,198805
20140226,203533
20140227,200725
20140228,207102
20140303,206033
20140304,199837
20140305,204747
20140306,220000
20140307,221214
20140310,217754
20140311,215979
20140312,202102
20140313,199964
20140314,199783
20140317,198062
20140318,194892
20140319,199113
20140320,211685
20140324,209203
20140325,208950
20140326,204203
20140327,201124
20140328,203098
20140331,213642
20140401,209185
20140402,199240
20140403,218461
20140404,218841
20140407,211414
20140408,210417
20140409,216595
20140410,226993
20140411,223406
20140414,220544
20140415,218080
20140416,208678
20140417,210055
20140418,207337
20140421,209004
20140422,201613
20140423,201377
20140424,204765
20140425,202211
20140428,207120
20140430,206595
20140501,207754
20140502,210200
20140507,205816
20140508,218352
20140509,215019
20140512,218316
20140513,216395
20140514,220653
20140515,215000
20140516,211486
20140519,220852
20140520,226830
20140521,225906
20140522,234203
20140523,237029
20140526,231577
20140527,233678
20140528,233968
20140529,233189
20140530,229330
20140602,231558
20140603,232482
20140604,236776
20140605,227029
20140606,232736
20140609,239385
20140610,244095
20140611,238606
20140612,240200
20140613,246087
20140616,227845
20140617,228497
20140618,236667
20140619,246649
20140620,250834
20140623,257519
20140624,258606
20140625,246794
20140626,241450
20140627,249366
20140630,249892
20140701,247428
20140702,255345
20140703,261595
20140704,276631
20140707,277754
20140708,279403
20140709,273515
20140710,265218
20140711,262193
20140714,257519
20140715,259294
20140716,256540
20140717,242410
20140718,237500
20140722,241540
20140723,249801
20140724,264765
20140725,276848
20140728,284385
20140729,278406
20140730,279222
20140731,287972
20140801,301812
20140804,288533
20140805,287899
20140806,288207
20140807,285544
20140808,293225
20140811,294258
20140812,310761
20140813,327754
20140814,345689
20140815,337881
20140818,330562
20140819,324385
20140820,324638
20140821,314801
20140822,335924
20140825,334113
20140826,346269
20140827,339022
20140828,329892
20140829,329348
20140901,321468
20140902,336051
20140903,339312
20140904,337229
20140905,332664
20140908,334022
20140909,335037
20140910,341631
20140911,359584
20140912,372156
20140916,375526
20140917,376812
20140918,362374
20140919,363895
20140922,359711
20140924,352899
20140925,363443
20140926,366377
20140929,375109
20140930,360798
20141001,355272
20141002,356051
20141003,357464
20141006,360109
20141007,360761
20141008,355870
20141009,354077
20141010,363950
20141014,350870
20141015,352193
20141016,356577
20141017,365490
20141020,364113
20141021,353986
20141022,351631
20141023,353479
20141024,361577
20141027,354964
20141028,357627
20141029,350218
20141030,355381
20141031,350073
20141104,357048
20141105,357808
20141106,357627
20141107,344729
20141110,346414
20141111,347555
20141112,344167
20141113,345961
20141114,342102
20141117,365345
20141118,361341
20141119,364312
20141120,377772
20141121,380544
20141125,386776
20141126,389693
20141127,394602
20141128,384548
20141201,384819
20141202,403062
20141203,403678
20141204,412029
20141205,405707
20141208,416558
20141209,416758
20141210,428171
20141211,423298
20141212,424602
20141215,421069
20141216,423497
20141217,422337
20141218,419294
20141219,412700
20141222,403769
20141224,401921
20141225,402229
20141226,388986
20141229,405562
20141230,410924
20150105,394711
20150106,392645
20150107,400562
20150108,402772
20150109,402555
20150113,411776
20150114,400653
20150115,392410
20150116,397193
20150119,392736
20150120,408678
20150121,389258
20150122,386450
20150123,363479
20150126,354548
20150127,364837
20150128,349058
20150129,336685
20150130,328932
20150202,328316
20150203,324964
20150204,343044
20150205,340236
20150206,345508
20150209,340236
20150210,324874
20150212,342428
20150213,354022
20150216,365707
20150217,357664
20150218,352935
20150219,349548
20150220,347754
20150223,334982
20150224,356722
20150225,372048
20150226,375725
20150227,376377
20150302,374113
20150303,378352
20150304,394149
20150305,389439
20150306,385091
20150309,380598
20150310,386232
20150311,395870
20150312,386740
20150313,385236
20150316,384656
20150317,366178
20150318,365580
20150319,366703
20150320,372591
20150323,384529
20150324,385924
20150325,378696
20150326,373243
20150327,376848
20150330,376269
20150331,362337
20150401,352917
20150402,351269
20150403,408406
20150406,416087
20150407,407211
20150408,400363
20150409,394656
20150410,404403
20150413,430327
20150414,427319
20150415,422464
20150416,408642
20150417,421577
20150420,422211
20150421,414693
20150422,428751
20150423,437174
20150424,434185
20150427,434747
20150428,437827
20150430,434258
20150501,430236
20150507,429185
20150508,422464
20150511,419620
20150512,419584
20150513,419113
20150514,422229
20150515,419203
20150518,418316
20150519,426758
20150520,429040
20150521,424457
20150522,420834
20150525,414022
20150526,410055
20150527,425272
20150528,426613
20150529,418388
20150601,481377
20150602,488805
20150603,472138
20150604,457066
20150605,455816
20150608,449222
20150609,450182
20150610,453225
20150611,455961
20150612,456903
20150615,460924
20150616,441885
20150617,434674
20150618,433171
20150619,436377
20150622,438316
20150623,438316
20150624,432084
20150625,425345
20150626,417029
20150629,407645
20150630,400689
20150701,404276
20150702,401486
20150703,423080
20150706,426269
20150707,431685
20150708,444946
20150709,446486
20150710,444892
20150713,442120
20150714,446486
20150715,454457
20150716,449258
20150717,456232
20150721,461649
20150722,472754
20150723,473895
20150724,489856
20150727,484040
20150728,509910
20150729,501613
20150730,522591
20150731,515616
20150803,513443
20150804,529167
20150805,517374
20150806,542247
20150807,535580
20150810,528968
20150811,532808
20150812,534584
20150813,534892
20150814,534004
20150817,531522
20150818,537736
20150819,537392
20150820,545979
20150821,557410
20150824,551558
20150825,552609
20150826,555236
20150827,546377
20150828,514348
20150831,517881
20150901,505127
20150902,512229
20150903,506812
20150904,506124
20150907,512337
20150908,515924
20150909,486323
20150910,483062
20150911,484511
20150914,490019
20150915,472682
20150916,427247
20150917,430653
20150918,431341
20150924,441232
20150925,448895
20150928,443859
20150929,444584
20150930,467555
20151001,452319
20151002,465109
20151005,456486
20151006,469276
20151007,491939
20151008,473732
20151009,462700
20151013,456359
20151014,452501
20151015,467863
20151016,472011
20151019,454620
20151020,453261
20151021,444421
20151022,455834
20151023,437682
20151026,436142
20151027,435888
20151028,426939
20151029,427229
20151030,430001
20151102,427790
20151104,391794
20151105,391540
20151106,388116
20151109,393225
20151110,387537
20151111,389946
20151112,397374
20151113,390091
20151116,356251
20151117,366740
20151118,355725
20151119,363932
20151120,345743
20151124,357265
20151125,366287
20151126,361287
20151127,361957
