date,price
20100917,23990
20100921,23894
20100922,23877
20100924,23749
20100927,23550
20100928,23725
20100929,23840
20100930,24453
20101001,24720
20101004,25329
20101005,24950
20101006,25465
20101007,25847
20101008,26124
20101012,25996
20101013,25307
20101014,24709
20101015,25145
20101018,25090
20101019,25012
20101020,25175
20101021,25909
20101022,25756
20101025,26196
20101026,26250
20101027,26159
20101028,26544
20101029,26432
20101101,25805
20101102,26326
20101104,26581
20101105,27110
20101108,27678
20101109,27418
20101110,27372
20101111,26700
20101112,26560
20101115,27225
20101116,27227
20101117,28358
20101118,28915
20101119,28226
20101122,28224
20101124,28456
20101125,28501
20101126,28232
20101129,28189
20101130,26341
20101201,26737
20101202,26079
20101203,25756
20101206,25699
20101207,27108
20101208,27550
20101209,27643
20101210,26414
20101213,26581
20101214,27974
20101215,29643
20101216,30508
20101217,30614
20101220,30865
20101221,33792
20101222,33749
20101224,34635
20101227,34848
20101228,35112
20101229,38501
20101230,37634
20110104,37264
20110105,37840
20110106,38926
20110107,38447
20110111,37424
20110112,37656
20110113,37160
20110114,36014
20110117,36219
20110118,35043
20110119,35613
20110120,36174
20110121,37205
20110124,38590
20110125,39743
20110126,39485
20110127,37405
20110128,36115
20110131,36276
20110201,36152
20110202,36313
20110203,38146
20110204,38525
20110207,37966
20110208,42967
20110209,45654
20110210,47678
20110214,50679
20110215,50061
20110216,49376
20110217,51246
20110218,52354
20110221,55769
20110222,54709
20110223,55090
20110224,55775
20110225,57342
20110228,63675
20110301,53925
20110302,55095
20110303,55110
20110304,52941
20110307,56960
20110308,53188
20110309,55324
20110310,51409
20110311,42222
20110314,38226
20110315,37242
20110316,36356
20110317,34618
20110318,33851
20110322,36484
20110323,39075
20110324,36538
20110325,38198
20110328,40562
20110329,42029
20110330,42549
20110331,43777
20110401,51337
20110404,52297
20110405,51288
20110406,52599
20110407,51517
20110408,50854
20110411,50154
20110412,48135
20110413,54540
20110414,54677
20110415,54659
20110418,53472
20110419,53246
20110420,51457
20110421,52193
20110422,47792
20110425,47426
20110426,48020
20110427,50488
20110428,49227
20110502,51435
20110506,50596
20110509,51834
20110510,50973
20110511,50700
20110512,52040
20110513,50661
20110516,49777
20110517,47814
20110518,48254
20110519,48001
20110520,48007
20110523,49870
20110524,50796
20110525,50464
20110526,50154
20110527,51574
20110530,52297
20110531,52497
20110601,52068
20110602,51693
20110603,51175
20110606,51543
20110607,49409
20110608,49236
20110609,48544
20110610,49940
20110613,50599
20110614,51090
20110615,50742
20110616,49639
20110617,49062
20110620,50531
20110621,49894
20110622,47548
20110623,45743
20110624,45359
20110627,44323
20110628,44445
20110629,45803
20110630,48614
20110701,47673
20110704,47493
20110705,47056
20110706,48016
20110707,48139
20110708,47383
20110711,48029
20110712,48282
20110713,48750
20110714,48908
20110715,47552
20110719,48577
20110720,47959
20110721,48997
20110722,49985
20110725,49860
20110726,49357
20110727,48254
20110728,47387
20110729,47080
20110801,47459
20110802,47467
20110803,48451
20110804,46950
20110805,46742
20110808,47617
20110809,48254
20110810,46482
20110811,45985
20110812,45463
20110815,44414
20110816,43918
20110817,43896
20110818,44165
20110819,44293
20110822,44380
20110823,45483
20110824,46443
20110825,46984
20110826,46718
20110829,46971
20110830,47786
20110831,47561
20110901,50315
20110902,51314
20110905,52521
20110906,53485
20110907,54575
20110908,53912
20110909,53849
20110912,50230
20110913,49314
20110914,47801
20110915,46670
20110916,49064
20110920,46965
20110921,47853
20110922,48035
20110926,44382
20110927,43758
20110928,43591
20110929,45262
20110930,46035
20111003,47515
20111004,44934
20111005,46826
20111006,47054
20111007,47171
20111011,48083
20111012,48267
20111013,52263
20111014,53294
20111017,54926
20111018,54371
20111019,54189
20111020,52755
20111021,52050
20111024,50882
20111025,55153
20111026,54806
20111027,54674
20111028,54839
20111031,55708
20111101,55977
20111102,55732
20111104,55704
20111107,52906
20111108,51675
20111109,51998
20111110,54087
20111111,51305
20111114,56815
20111115,56583
20111116,54241
20111117,55749
20111118,58479
20111121,55866
20111122,54536
20111124,49890
20111125,48694
20111128,48081
20111129,51682
20111130,48196
20111201,45751
20111202,45678
20111205,48739
20111206,46926
20111207,48620
20111208,48843
20111209,51866
20111212,52137
20111213,51747
20111214,51504
20111215,51903
20111216,52969
20111219,51866
20111220,52588
20111221,51617
20111222,53485
20111226,54594
20111227,55357
20111228,56102
20111229,55630
20111230,57922
20120104,61600
20120105,61623
20120106,59303
20120110,60744
20120111,60510
20120112,63556
20120113,64960
20120116,66570
20120117,67870
20120118,66763
20120119,67704
20120120,67379
20120123,68360
20120124,66022
20120125,68538
20120126,70425
20120127,69136
20120130,69112
20120131,68586
20120201,70679
20120202,70501
20120203,71075
20120206,70989
20120207,71186
20120208,70235
20120209,69714
20120210,71160
20120213,71376
20120214,71587
20120215,69905
20120216,69788
20120217,69571
20120220,70566
20120221,70382
20120222,68685
20120223,71188
20120224,70993
20120227,70397
20120228,69567
20120229,69389
20120301,69030
20120302,69314
20120305,71099
20120306,71372
20120307,68575
20120308,69439
20120309,69357
20120312,68525
20120313,71127
20120314,70059
20120315,71123
20120316,74170
20120319,71769
20120321,73957
20120322,73966
20120323,70499
20120326,68172
20120327,75229
20120328,78243
20120329,75899
20120330,72579
20120402,75654
20120403,73996
20120404,74976
20120405,75808
20120406,76057
20120409,75441
20120410,74245
20120411,74252
20120412,74024
20120413,73925
20120416,73760
20120417,75398
20120418,73760
20120419,72963
20120420,72445
20120423,71909
20120424,71606
20120425,71556
20120426,71912
20120427,72902
20120501,73613
20120502,75422
20120507,75350
20120508,73441
20120509,74815
20120510,71576
20120511,74796
20120514,75641
20120515,72958
20120516,71535
20120517,71567
20120518,76102
20120521,75556
20120522,78105
20120523,79329
20120524,74921
20120525,73054
20120528,72343
20120529,71173
20120530,68120
20120531,62453
20120601,62941
20120604,64638
20120605,65452
20120606,64436
20120607,65090
20120608,67717
20120611,65168
20120612,66742
20120613,66430
20120614,69805
20120615,69883
20120618,69732
20120619,71522
20120620,71184
20120621,69316
20120622,70761
20120625,68822
20120626,66518
20120627,65639
20120628,65747
20120629,65977
20120702,69238
20120703,69398
20120704,72508
20120705,72568
20120706,74681
20120709,74798
20120710,77017
20120711,73896
20120712,71732
20120713,72941
20120717,75277
20120718,77145
20120719,84027
20120720,83240
20120723,82802
20120724,79970
20120725,81327
20120726,81771
20120727,80432
20120730,79045
20120731,78445
20120801,78436
20120802,77942
20120803,81799
20120806,81922
20120807,81470
20120808,81532
20120809,80488
20120810,82081
20120813,81231
20120814,81075
20120815,79829
20120816,81179
20120817,80269
20120820,77660
20120821,77264
20120822,76230
20120823,77944
20120824,76538
20120827,75779
20120828,77058
20120829,72488
20120830,71634
20120831,70562
20120903,70503
20120904,68293
20120905,69383
20120906,73357
20120907,73253
20120910,72113
20120911,70209
20120912,65548
20120913,58523
20120914,55972
20120918,57233
20120919,58061
20120920,56596
20120921,59225
20120924,64581
20120925,62882
20120926,63012
20120927,65184
20120928,65630
20121001,65329
20121002,64404
20121003,64107
20121004,63881
20121005,68527
20121009,67158
20121010,66937
20121011,65203
20121012,65582
20121015,66122
20121016,65025
20121017,64109
20121018,62510
20121019,61021
20121022,61210
20121023,61366
20121024,62098
20121025,62928
20121026,64024
20121029,64313
20121030,67038
20121031,67673
20121101,69238
20121102,69437
20121105,67582
20121106,67922
20121107,68141
20121108,69483
20121109,67355
20121112,67498
20121113,70404
20121114,70434
20121115,70057
20121116,67543
20121119,65998
20121120,65996
20121121,65517
20121122,65147
20121126,65402
20121127,67652
20121128,68213
20121129,67684
20121130,69108
20121203,68189
20121204,68865
20121205,69701
20121206,69630
20121207,69556
20121210,70919
20121211,70566
20121212,71103
20121213,70575
20121214,69647
20121217,70521
20121218,71753
20121219,71617
20121220,72878
20121221,73316
20121225,74380
20121226,77218
20121227,78241
20121228,78356
20130104,81545
20130107,82670
20130108,81834
20130109,79305
20130110,78744
20130111,77992
20130115,79459
20130116,78527
20130117,78796
20130118,78958
20130121,79630
20130122,80755
20130123,81961
20130124,79699
20130125,81142
20130128,81270
20130129,80687
20130130,80885
20130131,82224
20130201,82098
20130204,81751
20130205,80930
20130206,79632
20130207,78165
20130208,77452
20130212,78267
20130213,78434
20130214,79346
20130215,77773
20130218,77868
20130219,77762
20130220,77216
20130221,75578
20130222,76382
20130225,75970
20130226,74228
20130227,76586
20130228,74789
20130301,74783
20130304,69691
20130305,58313
20130306,56791
20130307,57496
20130308,61946
20130311,60059
20130312,62033
20130313,68029
20130314,75838
20130315,77732
20130318,78204
20130319,73389
20130321,73548
20130322,76391
20130325,70488
20130326,72564
20130327,78659
20130328,78217
20130329,78913
20130401,79662
20130402,79554
20130403,78908
20130404,79552
20130405,79454
20130408,79249
20130409,79223
20130410,77890
20130411,77946
20130412,77389
20130415,77116
20130416,76564
20130417,76148
20130418,76033
20130419,75766
20130422,74759
20130423,74035
20130424,73931
20130425,74596
20130426,74529
20130430,73838
20130501,74000
20130502,75346
20130507,70698
20130508,70846
20130509,71801
20130510,72339
20130513,77697
20130514,80328
20130515,86380
20130516,84960
20130517,84677
20130520,85151
20130521,84200
20130522,78744
20130523,77688
20130524,77660
20130527,78406
20130528,82982
20130529,87496
20130530,87842
20130531,85792
20130603,83717
20130604,84131
20130605,82876
20130606,81561
20130607,80919
20130610,81281
20130611,82410
20130612,82772
20130613,81034
20130614,83619
20130617,83292
20130618,83587
20130619,83532
20130620,83602
20130621,83626
20130624,83480
20130625,83006
20130626,82393
20130627,82245
20130628,80061
20130701,80245
20130702,81953
20130703,78891
20130704,77389
20130705,78531
20130708,80798
20130709,78365
20130710,76488
20130711,75805
20130712,75333
20130716,73602
20130717,74330
20130718,72308
20130719,72505
20130722,73602
20130723,72772
20130724,73428
20130725,72547
20130726,72752
20130729,69207
20130730,68776
20130731,68984
20130801,68804
20130802,67979
20130805,68952
20130806,68544
20130807,67602
20130808,67632
20130809,66547
20130812,64757
20130813,64144
20130814,64146
20130815,64685
20130816,63797
20130819,63335
20130820,63216
20130821,65136
20130822,64562
20130823,62226
20130826,62919
20130827,64837
20130828,63805
20130829,63465
20130830,65537
20130902,66326
20130903,68085
20130904,67933
20130905,66954
20130906,66874
20130909,68128
20130910,68973
20130911,69721
20130912,68555
20130913,68902
20130917,66971
20130918,66846
20130919,66362
20130920,68141
20130924,68839
20130925,72250
20130926,73062
20130927,72040
20130930,73905
20131001,73816
20131002,77359
20131003,78627
20131004,77951
20131007,78185
20131008,77940
20131009,76159
20131010,75168
20131011,74755
20131015,72768
20131016,74148
20131017,71914
20131018,70267
20131021,72950
20131022,72618
20131023,70789
20131024,70794
20131025,71912
20131028,71537
20131029,70291
20131030,70178
20131031,70345
20131101,68380
20131105,66304
20131106,65816
20131107,64564
20131108,64648
20131111,66497
20131112,64358
20131113,62820
20131114,62349
20131115,63504
20131118,65138
20131119,65615
20131120,64744
20131121,63790
20131122,65424
20131125,67320
20131126,66239
20131127,67405
20131128,68661
20131129,67708
20131202,69294
20131203,68687
20131204,67730
20131205,68930
20131206,68503
20131209,69231
20131210,70035
20131211,71093
20131212,71977
20131213,72739
20131216,71554
20131217,73565
20131218,74423
20131219,74696
20131220,73816
20131224,75576
20131225,74607
20131226,73487
20131227,73769
20131230,77093
20140106,76185
20140107,76373
20140108,75788
20140109,74126
20140110,73428
20140114,73818
20140115,73675
20140116,73996
20140117,75816
20140120,75320
20140121,75119
20140122,77032
20140123,76133
20140124,76473
20140127,75994
20140128,75548
20140129,76863
20140130,78198
20140131,78105
20140203,79223
20140204,78185
20140205,77400
20140206,77281
20140207,74735
20140210,75619
20140212,75093
20140213,75407
20140214,74547
20140217,75834
20140218,75743
20140219,75517
20140220,74293
20140221,73112
20140224,72599
20140225,73121
20140226,73342
20140227,72651
20140228,73799
20140303,75192
20140304,76352
20140305,75844
20140306,78198
20140307,78713
20140310,77002
20140311,75272
20140312,75931
20140313,74895
20140314,76094
20140317,75528
20140318,75331
20140319,71025
20140320,68919
20140324,69340
20140325,68341
20140326,71571
20140327,76737
20140328,78360
20140331,77816
20140401,78523
20140402,81051
20140403,84046
20140404,82930
20140407,79990
20140408,80495
20140409,78642
20140410,80685
20140411,80074
20140414,84157
20140415,84878
20140416,84109
20140417,83303
20140418,84607
20140421,84759
20140422,87498
20140423,85719
20140424,83907
20140425,90785
20140428,87595
20140430,88618
20140501,90050
20140502,92633
20140507,92770
20140508,94018
20140509,93006
20140512,92800
20140513,90518
20140514,91957
20140515,91168
20140516,92349
20140519,92492
20140520,92547
20140521,92293
20140522,92609
20140523,92300
20140526,92419
20140527,92986
20140528,91931
20140529,92120
20140530,91498
20140602,93717
20140603,93077
20140604,93771
20140605,93153
20140606,95357
20140609,97073
20140610,97736
20140611,95983
20140612,93847
20140613,99038
20140616,98157
20140617,99636
20140618,102718
20140619,102781
20140620,101244
20140623,100170
20140624,107472
20140625,103784
20140626,104430
20140627,102607
20140630,102865
20140701,113058
20140702,116969
20140703,124263
20140704,128947
20140707,126542
20140708,125134
20140709,117753
20140710,116378
20140711,118471
20140714,114722
20140715,110508
20140716,115021
20140717,107441
20140718,104904
20140722,105329
20140723,107142
20140724,107433
20140725,109773
20140728,110757
20140729,112986
20140730,114670
20140731,112863
20140801,115938
20140804,115847
20140805,120863
20140806,120477
20140807,127565
20140808,128859
20140811,133008
20140812,132453
20140813,137500
20140814,137899
20140815,135968
20140818,134841
20140819,134731
20140820,146068
20140821,143496
20140822,146287
20140825,138924
20140826,145502
20140827,136172
20140828,134144
20140829,132237
20140901,131140
20140902,133266
20140903,134579
20140904,136586
20140905,136841
20140908,134928
20140909,135827
20140910,137762
20140911,137844
20140912,138529
20140916,139314
20140917,142796
20140918,140828
20140919,139201
20140922,140495
20140924,140200
20140925,127396
20140926,126971
20140929,125814
20140930,126945
20141001,126243
20141002,125459
20141003,124911
20141006,120729
20141007,122196
20141008,121548
20141009,121318
20141010,120971
20141014,122000
20141015,120217
20141016,121610
20141017,124055
20141020,122048
20141021,123220
20141022,129168
20141023,128469
20141024,127457
20141027,128943
20141028,136458
20141029,138408
20141030,138878
20141031,136963
20141104,135775
20141105,134707
20141106,135879
20141107,137610
20141110,147496
20141111,150642
20141112,151448
20141113,150549
20141114,150902
20141117,153433
20141118,150087
20141119,151431
20141120,152243
20141121,151539
20141125,144735
20141126,153801
20141127,155363
20141128,157426
20141201,154241
20141202,158527
20141203,159420
20141204,156505
20141205,153903
20141208,159777
20141209,162159
20141210,166713
20141211,170378
20141212,171142
20141215,171203
20141216,168070
20141217,164627
20141218,167823
20141219,169424
20141222,165842
20141224,163749
20141225,164280
20141226,163567
20141229,165168
20141230,164488
20150105,162087
20150106,157086
20150107,159701
20150108,162518
20150109,163444
20150113,159342
20150114,161862
20150115,163511
20150116,161181
20150119,161888
20150120,162945
20150121,163463
20150122,159654
20150123,151584
20150126,152183
20150127,156044
20150128,154776
20150129,154802
20150130,153379
20150202,153990
20150203,155610
20150204,157086
20150205,155422
20150206,155985
20150209,154087
20150210,152018
20150212,155693
20150213,154841
20150216,154209
20150217,152354
20150218,151262
20150219,149504
20150220,151686
20150223,150882
20150224,151784
20150225,151522
20150226,154035
20150227,157970
20150302,157736
20150303,162950
20150304,167240
20150305,165797
20150306,161227
20150309,160501
20150310,161504
20150311,162638
20150312,155054
20150313,157121
20150316,151526
20150317,149452
20150318,153344
20150319,151894
20150320,152876
20150323,150291
20150324,149522
20150325,150934
20150326,156950
20150327,157212
20150330,151662
20150331,151905
20150401,152317
20150402,154898
20150403,157571
20150406,160900
20150407,160976
20150408,160245
20150409,157721
20150410,164332
20150413,159699
20150414,161279
20150415,161849
20150416,163125
20150417,163899
20150420,167047
20150421,161392
20150422,163662
20150423,161584
20150424,160749
20150427,159545
20150428,161452
20150430,161886
20150501,164198
20150507,162482
20150508,162603
20150511,168488
20150512,163498
20150513,159574
20150514,163489
20150515,163528
20150518,159110
20150519,161238
20150520,156872
20150521,156280
20150522,162627
20150525,165647
20150526,169450
20150527,164295
20150528,163756
20150529,162887
20150601,169721
20150602,171296
20150603,169489
20150604,170822
20150605,169372
20150608,169387
20150609,171641
20150610,173602
20150611,179740
20150612,179134
20150615,180824
20150616,177699
20150617,175340
20150618,175272
20150619,177940
20150622,181134
20150623,185058
20150624,185270
20150625,190789
20150626,186807
20150629,186241
20150630,183275
20150701,184800
20150702,183025
20150703,183745
20150706,182876
20150707,183177
20150708,188588
20150709,190328
20150710,191491
20150713,192365
20150714,193153
20150715,192763
20150716,194386
20150717,193344
20150721,193344
20150722,193394
20150723,195457
20150724,195470
20150727,196908
20150728,202887
20150729,192616
20150730,166882
20150731,167207
20150803,172131
20150804,171842
20150805,170031
20150806,169255
20150807,164867
20150810,166627
20150811,163662
20150812,164436
20150813,163147
20150814,161769
20150817,161067
20150818,164774
20150819,162651
20150820,161233
20150821,172388
20150824,175435
20150825,174531
20150826,172079
20150827,179203
20150828,173855
20150831,172425
20150901,158893
20150902,160310
20150903,159463
20150904,161522
20150907,157145
20150908,158902
20150909,160837
20150910,156976
20150911,153621
20150914,155717
20150915,155008
20150916,154354
20150917,153886
20150918,149556
20150924,152982
20150925,151058
20150928,152007
20150929,147015
20150930,150495
20151001,153173
20151002,157877
20151005,153734
20151006,155236
20151007,160040
20151008,152551
20151009,147188
20151013,146399
20151014,150323
20151015,153359
20151016,151972
20151019,149093
20151020,152826
20151021,155153
20151022,158488
20151023,152089
20151026,148856
20151027,149597
20151028,149994
20151029,149994
20151030,149064
20151102,147264
20151104,147890
20151105,148191
20151106,144341
20151109,144674
20151110,145359
20151111,147567
20151112,149067
20151113,149136
20151116,136382
20151117,135474
20151118,131511
20151119,134176
20151120,130245
20151124,129465
20151125,137210
20151126,135496
20151127,135773
