date,price
20000117,16419
20000118,16250
20000119,16046
20000120,16095
20000121,17136
20000124,17333
20000125,17291
20000126,17291
20000127,17298
20000128,17087
20000131,17052
20000201,17003
20000202,16777
20000203,16158
20000204,16573
20000207,16813
20000208,16890
20000209,16271
20000210,15468
20000214,15637
20000215,15363
20000216,15314
20000217,15349
20000218,15018
20000221,15673
20000222,15827
20000223,16672
20000224,16123
20000225,16102
20000228,15736
20000229,15546
20000301,15729
20000302,15614
20000303,16116
20000306,16426
20000307,16454
20000308,16468
20000309,15764
20000310,15736
20000313,15947
20000314,15616
20000315,15658
20000316,15011
20000317,15032
20000321,14927
20000322,15658
20000323,15560
20000324,15623
20000327,15201
20000328,15264
20000329,15293
20000330,14927
20000331,15152
20000403,14828
20000404,14223
20000405,14005
20000406,13801
20000407,13090
20000410,12956
20000411,13695
20000412,13062
20000413,13611
20000414,14307
20000417,14110
20000418,14575
20000419,14723
20000420,14715
20000421,14441
20000424,14047
20000425,14265
20000426,14554
20000427,15194
20000428,16123
20000501,14561
20000502,15180
20000508,13308
20000509,13322
20000510,12970
20000511,13012
20000512,12822
20000515,12639
20000516,13055
20000517,14920
20000518,14589
20000519,15651
20000522,15356
20000523,14701
20000524,14110
20000525,14561
20000526,14758
20000529,14870
20000530,15145
20000531,15088
20000601,14364
20000602,14913
20000605,14561
20000606,15187
20000607,15314
20000608,16186
20000609,15778
20000612,16278
20000613,15447
20000614,15138
20000615,14849
20000616,16327
20000619,17277
20000620,16468
20000621,17924
20000622,17889
20000623,18283
20000626,19205
20000627,18614
20000628,19311
20000629,19951
20000630,21049
20000703,22710
20000704,22393
20000705,21879
20000706,22400
20000707,21267
20000710,21725
20000711,22133
20000712,23463
20000713,23245
20000714,24110
20000717,24525
20000718,23400
20000719,23146
20000721,22442
20000724,22703
20000725,21964
20000726,22175
20000727,21478
20000728,20824
20000731,20648
20000801,20310
20000802,19262
20000803,19613
20000804,19374
20000807,18903
20000808,19916
20000809,19726
20000810,19782
20000811,20057
20000814,19895
20000815,20219
20000816,20029
20000817,20064
20000818,20465
20000821,19726
20000822,19867
20000823,19522
20000824,19649
20000825,19958
20000828,20127
20000829,19965
20000830,19754
20000831,19628
20000901,19072
20000904,19036
20000905,18762
20000906,19248
20000907,19628
20000908,19445
20000911,19923
20000912,19423
20000913,19297
20000914,19290
20000918,18980
20000919,17917
20000920,18122
20000921,18410
20000922,18206
20000925,18199
20000926,18572
20000927,18319
20000928,17939
20000929,17383
20001002,17369
20001003,17967
20001004,17235
20001005,17164
20001006,17270
20001010,17636
20001011,17763
20001012,17784
20001013,17692
20001016,17713
20001017,17826
20001018,17629
20001019,17636
20001020,19585
20001023,20395
20001024,20331
20001025,20592
20001026,21521
20001027,22752
20001030,22576
20001031,22576
20001101,22724
20001102,22703
20001106,22013
20001107,21401
20001108,22998
20001109,22217
20001110,22632
20001113,22569
20001114,23449
20001115,22696
20001116,22379
20001117,23104
20001120,23118
20001121,23076
20001122,22872
20001124,22928
20001127,22499
20001128,22562
20001129,22661
20001130,24188
20001201,22696
20001204,22647
20001205,22492
20001206,23477
20001207,22675
20001208,21619
20001211,20873
20001212,19825
20001213,21661
20001214,21682
20001215,20535
20001218,20732
20001219,20437
20001220,20556
20001221,21352
20001222,21134
20001225,20873
20001226,20268
20001227,19592
20001228,20008
20001229,19255
20010104,18600
20010105,18213
20010109,18220
20010110,18129
20010111,17875
20010112,17446
20010115,17108
20010116,16939
20010117,17164
20010118,16601
20010119,16742
20010122,16855
20010123,16953
20010124,16862
20010125,16475
20010126,15989
20010129,15159
20010130,14744
20010131,15778
20010201,16376
20010202,16834
20010205,16348
20010206,16538
20010207,16144
20010208,15750
20010209,15715
20010213,15637
20010214,15405
20010215,14913
20010216,14877
20010219,14026
20010220,14131
20010221,13977
20010222,14350
20010223,14272
20010226,15039
20010227,14286
20010228,15110
20010301,14708
20010302,14934
20010305,14934
20010306,15201
20010307,15483
20010308,14941
20010309,15356
20010312,14624
20010313,13843
20010314,14272
20010315,14476
20010316,13688
20010319,13892
20010321,13456
20010322,12984
20010323,13252
20010326,12682
20010327,12478
20010328,11626
20010329,12175
20010330,12027
20010402,12731
20010403,12520
20010404,12639
20010405,12738
20010406,12717
20010409,13491
20010410,13554
20010411,13674
20010412,13941
20010413,13991
20010416,13822
20010417,15004
20010418,15504
20010419,15208
20010420,15616
20010423,15236
20010424,15335
20010425,15377
20010426,15884
20010427,16130
20010501,16594
20010502,17312
20010507,17179
20010508,16967
20010509,17544
20010510,17749
20010511,17749
20010514,18424
20010515,18347
20010516,18333
20010517,18220
20010518,17833
20010521,18290
20010522,18192
20010523,17446
20010524,17390
20010525,17671
20010528,17390
20010529,17671
20010530,17228
20010531,18051
20010601,18551
20010604,18558
20010605,17967
20010606,17742
20010607,17805
20010608,17699
20010611,16791
20010612,16784
20010613,16609
20010614,17024
20010615,16784
20010618,16939
20010619,16967
20010620,16939
20010621,16932
20010622,17228
20010625,16552
20010626,16665
20010627,16404
20010628,16426
20010629,16531
20010702,15546
20010703,14350
20010704,14251
20010705,15229
20010706,15208
20010709,15384
20010710,15644
20010711,16524
20010712,16735
20010713,16264
20010716,16102
20010717,16010
20010718,16024
20010719,16116
20010723,16827
20010724,17157
20010725,17537
20010726,16503
20010727,16348
20010730,15743
20010731,16967
20010801,16573
20010802,15546
20010803,14413
20010806,14948
20010807,14673
20010808,14026
20010809,14012
20010810,13751
20010813,12921
20010814,12879
20010815,12872
20010816,13005
20010817,13005
20010820,13266
20010821,13076
20010822,14110
20010823,14174
20010824,14216
20010827,16397
20010828,16981
20010829,17270
20010830,16939
20010831,16918
20010903,17559
20010904,17706
20010905,17692
20010906,17397
20010907,17228
20010910,17059
20010911,15912
20010912,15405
20010913,15609
20010914,15518
20010917,15792
20010918,15504
20010919,16081
20010920,15898
20010921,16404
20010925,16911
20010926,16672
20010927,16735
20010928,16735
20011001,15954
20011002,15117
20011003,14870
20011004,14540
20011005,14589
20011009,14504
20011010,14469
20011011,14385
20011012,13941
20011015,14033
20011016,13245
20011017,12942
20011018,12837
20011019,12421
20011022,12238
20011023,11950
20011024,11732
20011025,11408
20011026,11394
20011029,11549
20011030,11070
20011031,10782
20011101,11267
20011102,11155
20011105,9782
20011106,8635
20011107,8600
20011108,8607
20011109,8875
20011112,9114
20011113,9248
20011114,9346
20011115,9430
20011116,8952
20011119,9318
20011120,9058
20011121,9311
20011122,9367
20011126,9388
20011127,9473
20011128,9846
20011129,10162
20011130,10057
20011203,10261
20011204,10254
20011205,10036
20011206,10331
20011207,10191
20011210,9958
20011211,10275
20011212,9986
20011213,10064
20011214,10036
20011217,10500
20011218,11380
20011219,11366
20011220,11035
20011221,10704
20011225,10606
20011226,10043
20011227,9803
20011228,9374
20020104,9156
20020107,9353
20020108,9304
20020109,9360
20020110,9438
20020111,9318
20020115,9353
20020116,9072
20020117,9402
20020118,9578
20020121,9248
20020122,8889
20020123,8980
20020124,8670
20020125,8537
20020128,8368
20020129,8340
20020130,8445
20020131,8473
20020201,8023
20020204,8093
20020205,8051
20020206,8255
20020207,8129
20020208,8269
20020212,8079
20020213,7917
20020214,7770
20020215,7720
20020218,7861
20020219,7784
20020220,7671
20020221,7847
20020222,7868
20020225,7657
20020226,7763
20020227,7495
20020228,7509
20020301,7636
20020304,7580
20020305,7402
20020306,7010
20020307,7319
20020308,7678
20020311,7411
20020312,7847
20020313,8009
20020314,7960
20020315,7953
20020318,8086
20020319,8466
20020320,8466
20020322,8931
20020325,8952
20020326,8910
20020327,8685
20020328,8269
20020329,8269
20020401,8199
20020402,8143
20020403,8136
20020404,8143
20020405,8100
20020408,7896
20020409,8086
20020410,7932
20020411,8051
20020412,7981
20020415,7749
20020416,7530
20020417,7481
20020418,7544
20020419,7481
20020422,7390
20020423,7474
20020424,7629
20020425,7629
20020426,7502
20020430,8030
20020501,8255
20020502,8417
20020507,8086
20020508,8051
20020509,8115
20020510,8086
20020513,8150
20020514,8354
20020515,8234
20020516,8178
20020517,8122
20020520,8530
20020521,8551
20020522,8368
20020523,8445
20020524,8642
20020527,8896
20020528,8917
20020529,9114
20020530,8994
20020531,8924
20020603,9093
20020604,9149
20020605,8938
20020606,8882
20020607,8762
20020610,8867
20020611,9107
20020612,9114
20020613,9093
20020614,9318
20020617,9402
20020618,9564
20020619,9487
20020620,9409
20020621,9395
20020624,9508
20020625,9529
20020626,9318
20020627,9114
20020628,9058
20020701,9283
20020702,9466
20020703,9452
20020704,9332
20020705,9325
20020708,9360
20020709,9311
20020710,9402
20020711,9726
20020712,9775
20020715,9782
20020716,9761
20020717,9944
20020718,9993
20020719,9902
20020722,9698
20020723,9937
20020724,9944
20020725,9712
20020726,9789
20020729,9846
20020730,9529
20020731,9473
20020801,9473
20020802,9571
20020805,9578
20020806,9501
20020807,9445
20020808,9473
20020809,9339
20020812,9339
20020813,9416
20020814,9402
20020815,9550
20020816,9515
20020819,9466
20020820,9543
20020821,9452
20020822,8811
20020823,8649
20020826,8600
20020827,8635
20020828,8361
20020829,8896
20020830,9058
20020902,8994
20020903,8994
20020904,9374
20020905,9388
20020906,9374
20020909,9325
20020910,9212
20020911,9522
20020912,9445
20020913,9079
20020917,8910
20020918,9423
20020919,9388
20020920,9487
20020924,9684
20020925,10162
20020926,10120
20020927,10022
20020930,9789
20021001,9494
20021002,9346
20021003,8994
20021004,8945
20021007,9325
20021008,9079
20021009,9058
20021010,8860
20021011,8896
20021015,9036
20021016,8171
20021017,8586
20021018,7974
20021021,7791
20021022,8171
20021023,8220
20021024,8368
20021025,8192
20021028,8093
20021029,8262
20021030,8143
20021031,8185
20021101,8157
20021105,8340
20021106,8727
20021107,8867
20021108,8699
20021111,8537
20021112,8677
20021113,8656
20021114,8670
20021115,8607
20021118,8860
20021119,8931
20021120,8952
20021121,8797
20021122,8502
20021125,8403
20021126,8136
20021127,8058
20021128,8030
20021129,8093
20021202,8305
20021203,8389
20021204,8290
20021205,8692
20021206,8389
20021209,8340
20021210,8361
20021211,8530
20021212,8516
20021213,8459
20021216,8438
20021217,8530
20021218,8614
20021219,8565
20021220,8875
20021224,8628
20021225,8804
20021226,8966
20021227,8952
20021230,8727
20030106,8966
20030107,8945
20030108,8790
20030109,9121
20030110,8776
20030114,9015
20030115,8825
20030116,8924
20030117,8867
20030120,8699
20030121,8966
20030122,8797
20030123,8797
20030124,8600
20030127,8248
20030128,8171
20030129,8452
20030130,8466
20030131,8544
20030203,8347
20030204,8107
20030205,7974
20030206,8023
20030207,8122
20030210,8220
20030212,8171
20030213,8297
20030214,8234
20030217,8305
20030218,8452
20030219,8537
20030220,8382
20030221,8600
20030224,8846
20030225,8748
20030226,8213
20030227,8199
20030228,8171
20030303,8136
20030304,8213
20030305,8129
20030306,8150
20030307,7917
20030310,7917
20030311,7749
20030312,8009
20030313,7953
20030314,7974
20030317,7946
20030318,7854
20030319,7742
20030320,7446
20030324,7488
20030325,7333
20030326,7291
20030327,7024
20030328,7017
20030331,7038
20030401,7228
20030402,7143
20030403,7312
20030404,7432
20030407,7432
20030408,7840
20030409,7868
20030410,7917
20030411,7678
20030414,7953
20030415,7770
20030416,8044
20030417,8086
20030418,8100
20030421,8143
20030422,8185
20030423,8129
20030424,8220
20030425,8276
20030428,8157
20030430,8403
20030501,8199
20030502,7861
20030506,7657
20030507,7418
20030508,7544
20030509,7791
20030512,8058
20030513,8382
20030514,8431
20030515,8276
20030516,8495
20030519,8326
20030520,8607
20030521,8558
20030522,8100
20030523,7953
20030526,8199
20030527,8122
20030528,8100
20030529,8136
20030530,7953
20030602,7552
20030603,7552
20030604,7214
20030605,7214
20030606,7643
20030609,7629
20030610,7861
20030611,7932
20030612,7523
20030613,7481
20030616,7552
20030617,7601
20030618,7523
20030619,7692
20030620,8234
20030623,8171
20030624,8347
20030625,8452
20030626,7840
20030627,8079
20030630,8185
20030701,8143
20030702,8044
20030703,7889
20030704,8136
20030707,8002
20030708,7903
20030709,7932
20030710,7974
20030711,7924
20030714,7882
20030715,7882
20030716,7882
20030717,7861
20030718,7932
20030722,8079
20030723,8157
20030724,8290
20030725,8326
20030728,8417
20030729,8480
20030730,8150
20030731,8065
20030801,7734
20030804,7889
20030805,7749
20030806,7664
20030807,7734
20030808,7720
20030811,7678
20030812,7622
20030813,7467
20030814,7552
20030815,7481
20030818,7390
20030819,7425
20030820,7812
20030821,7854
20030822,7932
20030825,7932
20030826,8241
20030827,8248
20030828,8354
20030829,8283
20030901,8424
20030902,8354
20030903,8297
20030904,8509
20030905,8614
20030908,8748
20030909,8649
20030910,8987
20030911,9008
20030912,9072
20030916,8987
20030917,9114
20030918,8952
20030919,8797
20030922,8663
20030924,8713
20030925,8600
20030926,8607
20030929,8487
20030930,8431
20031001,8347
20031002,8312
20031003,8487
20031006,8452
20031007,8438
20031008,8424
20031009,8143
20031010,8115
20031014,8340
20031015,8340
20031016,8206
20031017,8213
20031020,8305
20031021,8199
20031022,8227
20031023,8185
20031024,8213
20031027,8297
20031028,8389
20031029,8614
20031030,8692
20031031,8973
20031104,9065
20031105,8980
20031106,8882
20031107,8797
20031110,8685
20031111,8790
20031112,8917
20031113,8713
20031114,8593
20031117,8586
20031118,8670
20031119,8741
20031120,8769
20031121,8530
20031125,8473
20031126,8607
20031127,8516
20031128,8319
20031201,8354
20031202,8403
20031203,8220
20031204,8178
20031205,8115
20031208,8171
20031209,8220
20031210,8290
20031211,8199
20031212,8283
20031215,8403
20031216,8509
20031217,8523
20031218,8466
20031219,8305
20031222,8262
20031224,8199
20031225,8255
20031226,8227
20031229,7622
20031230,7706
20040105,7566
20040106,7587
20040107,7580
20040108,7425
20040109,7228
20040113,7136
20040114,7080
20040115,7136
20040116,6777
20040119,6848
20040120,6960
20040121,6897
20040122,6679
20040123,6974
20040126,6777
20040127,6953
20040128,6841
20040129,7432
20040130,7481
20040202,7418
20040203,7263
20040204,7010
20040205,6981
20040206,7193
20040209,7193
20040210,7235
20040212,7495
20040213,7052
20040216,6827
20040217,6686
20040218,6693
20040219,6820
20040220,6904
20040223,6848
20040224,6925
20040225,7143
20040226,7087
20040227,6953
20040301,6960
20040302,6749
20040303,6798
20040304,7150
20040305,7045
20040308,7038
20040309,7502
20040310,7664
20040311,7650
20040312,8072
20040315,8051
20040316,7974
20040317,7770
20040318,7910
20040319,7988
20040322,8276
20040323,8178
20040324,7960
20040325,8051
20040326,8347
20040329,8255
20040330,8009
20040331,7770
20040401,7756
20040402,7573
20040405,8009
20040406,8340
20040407,8347
20040408,8305
20040409,8523
20040412,8410
20040413,8396
20040414,8487
20040415,8459
20040416,8466
20040419,8480
20040420,8262
20040421,8509
20040422,8649
20040423,8748
20040426,8692
20040427,8663
20040428,8685
20040430,8811
20040506,8825
20040507,9008
20040510,9015
20040511,9079
20040512,9015
20040513,9072
20040514,8945
20040517,8952
20040518,9029
20040519,8903
20040520,8896
20040521,9058
20040524,9036
20040525,8917
20040526,8973
20040527,9093
20040528,9184
20040531,9093
20040601,9163
20040602,9170
20040603,9149
20040604,9184
20040607,9381
20040608,9332
20040609,9438
20040610,9466
20040611,9466
20040614,9522
20040615,9445
20040616,9409
20040617,9473
20040618,9381
20040621,9529
20040622,9508
20040623,9620
20040624,9663
20040625,9677
20040628,9853
20040629,9803
20040630,10008
20040701,10162
20040702,10176
20040705,10134
20040706,10451
20040707,10050
20040708,9944
20040709,10064
20040712,9986
20040713,10162
20040714,10141
20040715,10092
20040716,10008
20040720,9916
20040721,9825
20040722,9965
20040723,10029
20040726,10542
20040727,10479
20040728,10479
20040729,10451
20040730,10500
20040802,10514
20040803,10592
20040804,10563
20040805,10620
20040806,10613
20040809,10592
20040810,10641
20040811,10627
20040812,10789
20040813,11049
20040816,11218
20040817,11056
20040818,11063
20040819,11119
20040820,11042
20040823,10965
20040824,11197
20040825,11295
20040826,11148
20040827,11035
20040830,10493
20040831,10500
20040901,10289
20040902,10169
20040903,9979
20040906,10127
20040907,10212
20040908,10345
20040909,10585
20040910,10697
20040913,10908
20040914,10683
20040915,10810
20040916,10535
20040917,10366
20040921,10373
20040922,10486
20040924,10753
20040927,10845
20040928,10655
20040929,10451
20040930,10620
20041001,10683
20041004,10697
20041005,10571
20041006,10549
20041007,10620
20041008,10563
20041012,10662
20041013,10627
20041014,10824
20041015,10683
20041018,10796
20041019,10655
20041020,10739
20041021,10732
20041022,10718
20041025,10613
20041026,10627
20041027,10585
20041028,10430
20041029,10409
20041101,10486
20041102,10521
20041104,10662
20041105,10592
20041108,10761
20041109,10845
20041110,10585
20041111,10669
20041112,10782
20041115,11077
20041116,10922
20041117,10936
20041118,10817
20041119,10768
20041122,10465
20041124,10064
20041125,10001
20041126,10008
20041129,10240
20041130,10183
20041201,10219
20041202,10324
20041203,10303
20041206,10444
20041207,10514
20041208,10585
20041209,10599
20041210,10803
20041213,10683
20041214,10761
20041215,11380
20041216,11288
20041217,11345
20041220,11577
20041221,11535
20041222,11640
20041224,11429
20041227,11260
20041228,11077
20041229,11126
20041230,11492
20050104,11647
20050105,11464
20050106,11331
20050107,11253
20050111,11302
20050112,11253
20050113,11478
20050114,11556
20050117,11450
20050118,11471
20050119,11309
20050120,11098
20050121,11239
20050124,11647
20050125,11598
20050126,11696
20050127,11830
20050128,11879
20050131,11922
20050201,11809
20050202,11689
20050203,12140
20050204,12252
20050207,12112
20050208,12084
20050209,12098
20050210,11788
20050214,11767
20050215,11816
20050216,11837
20050217,11816
20050218,11894
20050221,11844
20050222,11936
20050223,11612
20050224,11957
20050225,11865
20050228,11922
20050301,11999
20050302,11654
20050303,11445
20050304,11380
20050307,11302
20050308,11239
20050309,11324
20050310,11260
20050311,11309
20050314,11380
20050315,11499
20050316,11436
20050317,11429
20050318,11387
20050322,11190
20050323,11176
20050324,11070
20050325,11014
20050328,10965
20050329,11211
20050330,11274
20050331,11331
20050401,11302
20050404,11197
20050405,11408
20050406,11499
20050407,11549
20050408,11661
20050411,11654
20050412,11478
20050413,11436
20050414,11443
20050415,11422
20050418,11316
20050419,11225
20050420,11506
20050421,11535
20050422,11598
20050425,11549
20050426,11746
20050427,11549
20050428,11633
20050502,11711
20050506,11753
20050509,11661
20050510,11781
20050511,11837
20050512,11795
20050513,11950
20050516,11922
20050517,11999
20050518,11915
20050519,11908
20050520,11711
20050523,11668
20050524,11640
20050525,11485
20050526,11324
20050527,11450
20050530,11302
20050531,11014
20050601,10915
20050602,10993
20050603,11042
20050606,11162
20050607,11134
20050608,11098
20050609,11119
20050610,10979
20050613,10929
20050614,10922
20050615,10979
20050616,11056
20050617,11105
20050620,10943
20050621,10993
20050622,11197
20050623,11126
20050624,11105
20050627,11239
20050628,11443
20050629,11514
20050630,11577
20050701,11584
20050704,11675
20050705,11689
20050706,11591
20050707,11718
20050708,11619
20050711,11295
20050712,11359
20050713,11324
20050714,11260
20050715,11373
20050719,11492
20050720,11528
20050721,11492
20050722,11288
20050725,11288
20050726,11063
20050727,10986
20050728,10838
20050729,10922
20050801,10943
20050802,10887
20050803,10894
20050804,10789
20050805,10817
20050808,10810
20050809,10838
20050810,10796
20050811,10761
20050812,10894
20050815,11077
20050816,11112
20050817,11077
20050818,11000
20050819,10810
20050822,10711
20050823,10711
20050824,10845
20050825,10979
20050826,11014
20050829,11042
20050830,10936
20050831,10972
20050901,10831
20050902,10887
20050905,10824
20050906,10866
20050907,10803
20050908,11112
20050909,11049
20050912,11035
20050913,10908
20050914,11211
20050915,11190
20050916,11260
20050920,11309
20050921,11324
20050922,11366
20050926,11134
20050927,11007
20050928,11035
20050929,11049
20050930,11112
20051003,10824
20051004,10951
20051005,11183
20051006,11366
20051007,11338
20051011,11091
20051012,11155
20051013,11352
20051014,11211
20051017,11176
20051018,11197
20051019,11077
20051020,10775
20051021,10943
20051024,11119
20051025,10894
20051026,11035
20051027,11239
20051028,11218
20051031,11021
20051101,11049
20051102,11767
20051104,11767
20051107,11837
20051108,11774
20051109,11816
20051110,11802
20051111,11781
20051114,12034
20051115,12154
20051116,11901
20051117,12020
20051118,12126
20051121,12027
20051122,11950
20051124,11788
20051125,11753
20051128,11816
20051129,11549
20051130,11457
20051201,11711
20051202,11858
20051205,11851
20051206,11929
20051207,12098
20051208,12189
20051209,12238
20051212,12302
20051213,12562
20051214,12393
20051215,12309
20051216,12245
20051219,12358
20051220,12407
20051221,12400
20051222,12485
20051226,12647
20051227,12738
20051228,12534
20051229,12851
20051230,13012
20060104,13301
20060105,13062
20060106,13174
20060110,12970
20060111,12970
20060112,12829
20060113,12717
20060116,12407
20060117,12661
20060118,12710
20060119,12654
20060120,12548
20060123,12886
20060124,12808
20060125,12942
20060126,13055
20060127,13097
20060130,12618
20060131,12576
20060201,12534
20060202,12506
20060203,12527
20060206,12520
20060207,12252
20060208,12703
20060209,12766
20060210,12837
20060213,12787
20060214,12682
20060215,12759
20060216,12696
20060217,12548
20060220,12140
20060221,12098
20060222,12112
20060223,12098
20060224,12189
20060227,12485
20060228,12196
20060301,12245
20060302,12316
20060303,12330
20060306,12302
20060307,12224
20060308,11872
20060309,11858
20060310,11788
20060313,11746
20060314,11746
20060315,11647
20060316,11830
20060317,11605
20060320,11774
20060322,11922
20060323,11696
20060324,11760
20060327,11802
20060328,11654
20060329,11605
20060330,11760
20060331,11732
20060403,11830
20060404,11865
20060405,11739
20060406,11605
20060407,11689
20060410,11647
20060411,11394
20060412,11352
20060413,10549
20060414,11014
20060417,10958
20060418,10268
20060419,10416
20060420,10514
20060421,10669
20060424,10549
20060425,10718
20060426,10789
20060427,10922
20060428,11302
20060501,11457
20060502,11352
20060508,11162
20060509,10704
20060510,10535
20060511,10697
20060512,10803
20060515,10789
20060516,10585
20060517,10782
20060518,10585
20060519,10641
20060522,10486
20060523,10592
20060524,10697
20060525,11324
20060526,11478
20060529,11267
20060530,10922
20060531,10782
20060601,10585
20060602,10556
20060605,10676
20060606,10662
20060607,10746
20060608,10662
20060609,10683
20060612,10648
20060613,10697
20060614,10514
20060615,10521
20060616,10542
20060619,10578
20060620,10711
20060621,10768
20060622,10810
20060623,10782
20060626,10739
20060627,10683
20060628,10669
20060629,10746
20060630,10585
20060703,10683
20060704,10838
20060705,10880
20060706,10873
20060707,11281
20060710,11302
20060711,11492
20060712,11492
20060713,11190
20060714,11443
20060718,11281
20060719,11183
20060720,10789
20060721,10929
20060724,10535
20060725,10627
20060726,10845
20060727,10894
20060728,11035
20060731,11155
20060801,10993
20060802,10965
20060803,11049
20060804,10958
20060807,10965
20060808,10901
20060809,10873
20060810,10831
20060811,10972
20060814,10915
20060815,10943
20060816,11162
20060817,11204
20060818,11274
20060821,11267
20060822,11302
20060823,11309
20060824,11134
20060825,11084
20060828,11021
20060829,10979
20060830,10915
20060831,10824
20060901,10929
20060904,10929
20060905,10894
20060906,10873
20060907,10915
20060908,10880
20060911,10993
20060912,10993
20060913,11070
20060914,10922
20060915,10711
20060919,10704
20060920,10704
20060921,10761
20060922,10655
20060925,10831
20060926,10775
20060927,10887
20060928,10979
20060929,11007
20061002,10761
20061003,10831
20061004,10817
20061005,10817
20061006,10887
20061010,10915
20061011,10986
20061012,11042
20061013,11084
20061016,11049
20061017,11021
20061018,10943
20061019,11007
20061020,10993
20061023,11007
20061024,11063
20061025,11105
20061026,11253
20061027,11239
20061030,11253
20061031,11324
20061101,11211
20061102,11084
20061106,11162
20061107,11274
20061108,11295
20061109,11422
20061110,11443
20061113,11401
20061114,11401
20061115,11605
20061116,11704
20061117,11746
20061120,11696
20061121,11725
20061122,11746
20061124,11739
20061127,11795
20061128,11704
20061129,12105
20061130,12091
20061201,12154
20061204,12133
