date,price
19970116,12033
19970117,12047
19970120,12012
19970121,11913
19970122,11729
19970123,12005
19970124,11991
19970127,11962
19970128,12047
19970129,12040
19970130,12068
19970131,11119
19970203,11112
19970204,11197
19970205,11594
19970206,11686
19970207,11275
19970210,11679
19970212,10893
19970213,10900
19970214,11119
19970217,10801
19970218,10900
19970219,10907
19970220,10815
19970221,11027
19970224,10652
19970225,10737
19970226,11792
19970227,11268
19970228,11821
19970303,11821
19970304,12061
19970305,12288
19970306,12260
19970307,12139
19970310,11802
19970311,11707
19970312,11580
19970313,11495
19970314,11353
19970317,11127
19970318,11353
19970319,11162
19970321,11119
19970324,11197
19970325,11523
19970326,11644
19970327,11431
19970328,11318
19970331,10999
19970401,11056
19970402,11382
19970403,11204
19970404,10964
19970407,10298
19970408,10248
19970409,10255
19970410,10652
19970411,11346
19970414,10935
19970415,10702
19970416,10730
19970417,10645
19970418,10553
19970421,10482
19970422,10468
19970423,10546
19970424,10305
19970425,10383
19970428,10291
19970430,10355
19970501,10355
19970502,10829
19970506,10638
19970507,10836
19970508,10928
19970509,10737
19970512,10730
19970513,10744
19970514,10383
19970515,10404
19970516,10319
19970519,10489
19970520,10475
19970521,10305
19970522,10227
19970523,10227
19970526,10510
19970527,10510
19970528,10135
19970529,9887
19970530,9491
19970602,9349
19970603,9122
19970604,9207
19970605,9519
19970606,9434
19970609,9292
19970610,9200
19970611,9214
19970612,9611
19970613,9448
19970616,9342
19970617,9264
19970618,9335
19970619,9335
19970620,9413
19970623,9576
19970624,9767
19970625,9696
19970626,9469
19970627,9306
19970630,9399
19970701,9179
19970702,9229
19970703,9101
19970704,9236
19970707,9469
19970708,9399
19970709,9342
19970710,9590
19970711,9420
19970714,9179
19970715,9243
19970716,9420
19970717,9512
19970718,9746
19970722,9073
19970723,9342
19970724,9519
19970725,9774
19970728,9122
19970729,9207
19970730,9306
19970731,9377
19970801,9377
19970804,9044
19970805,8938
19970806,8938
19970807,8910
19970808,8903
19970811,8464
19970812,8379
19970813,8301
19970814,8145
19970815,8145
19970818,8145
19970819,7933
19970820,7940
19970821,7855
19970822,8010
19970825,8598
19970826,8719
19970827,8549
19970828,8952
19970829,8846
19970901,8527
19970902,8839
19970903,8981
19970904,8995
19970905,8967
19970908,9172
19970909,9285
19970910,9491
19970911,9314
19970912,10433
19970916,10560
19970917,10631
19970918,10376
19970919,10744
19970922,9901
19970924,10036
19970925,10213
19970926,9965
19970929,9887
19970930,9866
19971001,10638
19971002,10560
19971003,10482
19971006,10227
19971007,9632
19971008,9738
19971009,9703
19971013,9639
19971014,9455
19971015,9696
19971016,9639
19971017,9264
19971020,9278
19971021,9427
19971022,9406
19971023,9583
19971024,9469
19971027,9434
19971028,9363
19971029,9349
19971030,9214
19971031,9059
19971104,9129
19971105,9023
19971106,9108
19971107,8754
19971110,9066
19971111,8952
19971112,8832
19971113,8995
19971114,8627
19971117,8995
19971118,9207
19971119,10085
19971120,9908
19971121,10220
19971125,10263
19971126,10043
19971127,10043
19971128,10000
19971201,10142
19971202,10277
19971203,10397
19971204,10255
19971205,10312
19971208,10461
19971209,10510
19971210,10312
19971211,10673
19971212,10510
19971215,10546
19971216,10298
19971217,10170
19971218,10284
19971219,10751
19971222,10815
19971224,10857
19971225,10950
19971226,10794
19971229,11105
19971230,10610
19980105,10879
19980106,10822
19980107,10829
19980108,10730
19980109,10872
19980112,11105
19980113,11070
19980114,11204
19980116,11204
19980119,11049
19980120,11615
19980121,11622
19980122,11247
19980123,11219
19980126,11530
19980127,11176
19980128,11084
19980129,10900
19980130,10900
19980202,10893
19980203,10900
19980204,10815
19980205,10928
19980206,11127
19980209,11212
19980210,10595
19980212,10532
19980213,10340
19980216,10638
19980217,10666
19980218,10673
19980219,10772
19980220,10581
19980223,10482
19980224,10595
19980225,10588
19980226,10588
19980227,10440
19980302,10163
19980303,9809
19980304,10376
19980305,9986
19980306,9930
19980309,9646
19980310,9810
19980311,10114
19980312,10029
19980313,10248
19980316,10397
19980317,10263
19980318,10291
19980319,9795
19980320,9604
19980323,9859
19980324,9965
19980325,9979
19980326,9484
19980327,9455
19980330,9306
19980331,9363
19980401,9165
19980402,9321
19980403,9321
19980406,9590
19980407,9795
19980408,9802
19980409,9717
19980410,9144
19980413,9165
19980414,8747
19980415,8938
19980416,8910
19980417,8882
19980420,8853
19980421,8889
19980422,8931
19980423,8910
19980424,8634
19980427,8648
19980428,9087
19980430,9051
19980501,8591
19980506,8655
19980507,8669
19980508,8655
19980511,8216
19980512,8513
19980513,8485
19980514,8152
19980515,8060
19980518,7805
19980519,8003
19980520,7989
19980521,7954
19980522,8003
19980525,7614
19980526,7529
19980527,7890
19980528,7989
19980529,7685
19980601,7890
19980602,8088
19980603,8329
19980604,8471
19980605,8442
19980608,8556
19980609,8981
19980610,8839
19980611,8804
19980612,8832
19980615,8556
19980616,8917
19980617,8910
19980618,8896
19980619,8839
19980622,8683
19980623,8662
19980624,8662
19980625,8768
19980626,8825
19980629,8712
19980630,8641
19980701,8485
19980702,8605
19980703,8669
19980706,8896
19980707,9030
19980708,9342
19980709,9207
19980710,9172
19980713,9349
19980714,9342
19980715,9391
19980716,9831
19980717,9944
19980721,9746
19980722,9930
19980723,9767
19980724,9894
19980727,9816
19980728,9696
19980729,9604
19980730,9753
19980731,10220
19980803,10192
19980804,9838
19980805,9554
19980806,9880
19980807,9816
19980810,9760
19980811,9958
19980812,10107
19980813,10340
19980814,11197
19980817,10942
19980818,10857
19980819,10567
19980820,10369
19980821,10241
19980824,10319
19980825,10680
19980826,10107
19980827,9094
19980828,9002
19980831,8903
19980901,8867
19980902,8542
19980903,8945
19980904,9002
19980907,9030
19980908,8860
19980909,8952
19980910,8697
19980911,8549
19980914,8244
19980916,8152
19980917,8159
19980918,8301
19980921,7833
19980922,7536
19980924,7175
19980925,7288
19980928,7153
19980929,7012
19980930,6998
19981001,7033
19981002,7047
19981005,6686
19981006,6806
19981007,6615
19981008,6353
19981009,6332
19981012,6488
19981013,6417
19981014,6396
19981015,6325
19981016,6197
19981019,5928
19981020,5914
19981021,5865
19981022,5978
19981023,6034
19981026,6289
19981027,6403
19981028,6544
19981029,6651
19981030,6799
19981102,6849
19981104,6941
19981105,7033
19981106,6941
19981109,7005
19981110,7019
19981111,6920
19981112,7139
19981113,6984
19981116,6948
19981117,7217
19981118,7189
19981119,7295
19981120,7345
19981124,7437
19981125,7472
19981126,7536
19981127,7557
19981130,7663
19981201,7515
19981202,7408
19981203,7416
19981204,7500
19981207,7458
19981208,7444
19981209,7529
19981210,7564
19981211,7536
19981214,7607
19981215,7500
19981216,7345
19981217,7331
19981218,7253
19981221,7210
19981222,7125
19981224,7267
19981225,7316
19981228,7267
19981229,7437
19981230,7465
19990104,7479
19990105,7486
19990106,7274
19990107,7352
19990108,7076
19990111,7331
19990112,7408
19990113,7380
19990114,7345
19990118,7500
19990119,7635
19990120,7394
19990121,7316
19990122,7345
19990125,7550
19990126,7543
19990127,7430
19990128,7444
19990129,7692
19990201,7621
19990202,7479
19990203,7508
19990204,7316
19990205,7125
19990208,7182
19990209,7153
19990210,7210
19990212,7281
19990215,7302
19990216,7168
19990217,7309
19990218,7196
19990219,6934
19990222,7019
19990223,7019
19990224,7097
19990225,7040
19990226,6941
19990301,6870
19990302,6821
19990303,6849
19990304,6792
19990305,6771
19990308,6778
19990309,7061
19990310,7458
19990311,7146
19990312,7295
19990315,7593
19990316,7394
19990317,7430
19990318,7139
19990319,7019
19990323,7500
19990324,7515
19990325,7479
19990326,7607
19990329,7770
19990330,7685
19990331,8180
19990401,8166
19990402,7862
19990405,7819
19990406,7798
19990407,7798
19990408,7720
19990409,7692
19990412,7543
19990413,7826
19990414,8145
19990415,8223
19990416,8202
19990419,8350
19990420,8180
19990421,8619
19990422,8874
19990423,8577
19990426,8591
19990427,9158
19990428,9434
19990430,9434
19990506,9363
19990507,8967
19990510,8825
19990511,8754
19990512,8471
19990513,8974
19990514,9108
19990517,9370
19990518,9165
19990519,9250
19990520,9292
19990521,9349
19990524,9406
19990525,9427
19990526,9413
19990527,9724
19990528,9554
19990531,9696
19990601,9696
19990602,9363
19990603,9363
19990604,8896
19990607,9243
19990608,9059
19990609,8733
19990610,9051
19990611,9214
19990614,9193
19990615,9179
19990616,9122
19990617,9051
19990618,8903
19990621,8974
19990622,8563
19990623,8435
19990624,8421
19990625,8534
19990628,8534
19990629,8825
19990630,8846
19990701,8605
19990702,8428
19990705,8046
19990706,7940
19990707,7763
19990708,7189
19990709,7210
19990712,7040
19990713,6778
19990714,6700
19990715,6516
19990716,7479
19990719,8223
19990721,8216
19990722,8025
19990723,7713
19990726,8110
19990727,8237
19990728,8067
19990729,7869
19990730,7500
19990802,7352
19990803,7231
19990804,7628
19990805,7423
19990806,7316
19990809,7430
19990810,7430
19990811,7352
19990812,7345
19990813,7416
19990816,8060
19990817,7940
19990818,7833
19990819,7961
19990820,8343
19990823,8237
19990824,7755
19990825,7890
19990826,8017
19990827,8173
19990830,7890
19990831,7706
19990901,7486
19990902,7394
19990903,7770
19990906,7578
19990907,7670
19990908,7933
19990909,8280
19990910,8003
19990913,8173
19990914,8032
19990916,7840
19990917,8017
19990920,7833
19990921,7493
19990922,7401
19990924,7338
19990927,7522
19990928,7741
19990929,7593
19990930,7451
19991001,7408
19991004,7083
19991005,6969
19991006,7083
19991007,7734
19991008,7706
19991012,7585
19991013,7600
19991014,7465
19991015,7295
19991018,6948
19991019,6976
19991020,7054
19991021,7005
19991022,7061
19991025,7380
19991026,7536
19991027,7529
19991028,7798
19991029,7784
19991101,7840
19991102,7890
19991104,8180
19991105,8719
19991108,8719
19991109,8768
19991110,8839
19991111,8945
19991112,9037
19991115,9066
19991116,9122
19991117,9037
19991118,9037
19991119,9016
19991122,9037
19991124,9349
19991125,9136
19991126,9073
19991129,8789
19991130,8974
19991201,8903
19991202,8775
19991203,8627
19991206,8612
19991207,9193
19991208,9094
19991209,9236
19991210,9193
19991213,9760
19991214,9753
19991215,9746
19991216,9583
19991217,9547
19991220,9441
19991221,9314
19991222,9151
19991224,9299
19991227,9193
19991228,9122
19991229,8782
19991230,8789
20000104,8768
20000105,8782
20000106,8676
20000107,8733
20000111,9243
20000112,9328
20000113,9349
20000114,9484
20000117,9144
20000118,8945
20000119,9016
20000120,8789
20000121,8619
20000124,8570
20000125,8216
20000126,8435
20000127,8400
20000128,8322
20000131,8556
20000201,8450
20000202,8457
20000203,8457
20000204,8570
20000207,8421
20000208,8662
20000209,8988
20000210,9073
20000214,9193
20000215,8825
20000216,8797
20000217,8697
20000218,8527
20000221,8584
20000222,8308
20000223,8372
20000224,8308
20000225,8365
20000228,8492
20000229,8556
20000301,8570
20000302,8577
20000303,8598
20000306,8492
20000307,8952
20000308,8577
20000309,8747
20000310,8690
20000313,8542
20000314,8506
20000315,8570
20000316,8400
20000317,8294
20000321,8251
20000322,8952
20000323,8988
20000324,9073
20000327,9037
20000328,9108
20000329,9356
20000330,9151
20000331,9172
20000403,9094
20000404,8995
20000405,8761
20000406,8584
20000407,8301
20000410,8910
20000411,9030
20000412,8896
20000413,9951
20000414,9859
20000417,11452
20000418,11679
20000419,11792
20000420,12387
20000421,11877
20000424,11629
20000425,11934
20000426,11743
20000427,10964
20000428,10992
20000501,10241
20000502,10687
20000508,9767
20000509,9618
20000510,9774
20000511,9618
20000512,9738
20000515,9753
20000516,9448
20000517,10291
20000518,10326
20000519,10418
20000522,10333
20000523,10319
20000524,10532
20000525,10709
20000526,11438
20000529,11112
20000530,11389
20000531,11233
20000601,11190
20000602,11559
20000605,11509
20000606,11537
20000607,11382
20000608,11297
20000609,11523
20000612,11934
20000613,12012
20000614,11934
20000615,11792
20000616,11743
20000619,11339
20000620,10879
20000621,11169
20000622,11013
20000623,10935
20000626,11127
20000627,10539
20000628,10340
20000629,10369
20000630,10206
20000703,10425
20000704,10468
20000705,10631
20000706,10801
20000707,10978
20000710,10999
20000711,10815
20000712,10624
20000713,10737
20000714,10829
20000717,10702
20000718,10362
20000719,10461
20000721,10581
20000724,10525
20000725,10560
20000726,10567
20000727,10291
20000728,10270
20000731,10595
20000801,10539
20000802,10404
20000803,10440
20000804,10475
20000807,10702
20000808,10425
20000809,10702
20000810,10220
20000811,10015
20000814,9951
20000815,9717
20000816,9823
20000817,9809
20000818,10369
20000821,10659
20000822,10560
20000823,10482
20000824,10687
20000825,10772
20000828,10914
20000829,10921
20000830,11020
20000831,11544
20000901,11339
20000904,11849
20000905,12012
20000906,12734
20000907,13173
20000908,13032
20000911,12791
20000912,12833
20000913,12748
20000914,12600
20000918,12359
20000919,12472
20000920,12416
20000921,12536
20000922,12210
20000925,12061
20000926,12352
20000927,12430
20000928,12479
20000929,12600
20001002,12607
20001003,12713
20001004,12224
20001005,12132
20001006,12196
20001010,12005
20001011,11920
20001012,11828
20001013,12076
20001016,12246
20001017,12104
20001018,11998
20001019,12139
20001020,12203
20001023,12323
20001024,12260
20001025,12012
20001026,11658
20001027,11764
20001030,11743
20001031,11679
20001101,11636
20001102,11594
20001106,11183
20001107,11027
20001108,11424
20001109,11389
20001110,11665
20001113,12040
20001114,12316
20001115,12508
20001116,12111
20001117,12005
20001120,12005
20001121,11934
20001122,12033
20001124,11969
20001127,11842
20001128,11714
20001129,11700
20001130,11488
20001201,11544
20001204,11636
20001205,11396
20001206,11828
20001207,11452
20001208,11247
20001211,11360
20001212,11084
20001213,11141
20001214,11530
20001215,11644
20001218,11729
20001219,12203
20001220,12408
20001221,12678
20001222,12649
20001225,12316
20001226,12472
20001227,12281
20001228,12394
20001229,12401
20010104,12394
20010105,12331
20010109,12231
20010110,12033
20010111,11927
20010112,11948
20010115,11509
20010116,11339
20010117,11367
20010118,11275
20010119,11304
20010122,11197
20010123,11304
20010124,11148
20010125,11013
20010126,10772
20010129,10709
20010130,10751
20010131,10985
20010201,10687
20010202,10390
20010205,10376
20010206,10121
20010207,10043
20010208,9979
20010209,9788
20010213,9505
20010214,9675
20010215,9760
20010216,9894
20010219,9809
20010220,9901
20010221,9887
20010222,9951
20010223,10057
20010226,10100
20010227,10085
20010228,10340
20010301,10291
20010302,10263
20010305,10085
20010306,10319
20010307,10227
20010308,10372
20010309,10348
20010312,10206
20010313,10305
20010314,10390
20010315,10234
20010316,10390
20010319,10517
20010321,10525
20010322,10340
20010323,10390
20010326,10241
20010327,10078
20010328,9901
20010329,9986
20010330,9965
20010402,9923
20010403,9838
20010404,9696
20010405,10078
20010406,9753
20010409,9753
20010410,9753
20010411,9590
20010412,9540
20010413,9462
20010416,9455
20010417,9200
20010418,9391
20010419,9420
20010420,8931
20010423,9377
20010424,9207
20010425,9165
20010426,9179
20010427,9243
20010501,9554
20010502,9505
20010507,9476
20010508,9710
20010509,9923
20010510,10192
20010511,10071
20010514,9831
20010515,9682
20010516,9795
20010517,9880
20010518,9901
20010521,9887
20010522,9887
20010523,9887
20010524,9816
20010525,10163
20010528,10107
20010529,9823
20010530,9746
20010531,9696
20010601,9781
20010604,9533
20010605,9462
20010606,9434
20010607,9285
20010608,9306
20010611,9179
20010612,9377
20010613,9717
20010614,9958
20010615,9661
20010618,10114
20010619,9958
20010620,10192
20010621,9703
20010622,9512
20010625,9611
20010626,9710
20010627,10213
20010628,10008
20010629,9930
20010702,9576
20010703,9611
20010704,9264
20010705,9547
20010706,9080
20010709,9384
20010710,9632
20010711,10050
20010712,10156
20010713,10142
20010716,9958
20010717,9958
20010718,10036
20010719,10206
20010723,10602
20010724,10617
20010725,10687
20010726,10482
20010727,10588
20010730,10638
20010731,10355
20010801,10440
20010802,10376
20010803,9717
20010806,9632
20010807,9611
20010808,9597
20010809,9611
20010810,9285
20010813,9264
20010814,9321
20010815,9689
20010816,9916
20010817,9944
20010820,10525
20010821,10914
20010822,10702
20010823,10560
20010824,11226
20010827,11077
20010828,10744
20010829,10645
20010830,10602
20010831,10638
20010903,10624
20010904,10659
20010905,10567
20010906,10602
20010907,10503
20010910,10695
20010911,10553
20010912,10595
20010913,11063
20010914,10950
20010917,10730
20010918,10772
20010919,10942
20010920,10942
20010921,10992
20010925,10950
20010926,11197
20010927,11601
20010928,11998
20011001,11729
20011002,11502
20011003,11495
20011004,11183
20011005,11027
20011009,11212
20011010,11063
20011011,10935
20011012,11063
20011015,10539
20011016,10447
20011017,10588
20011018,10836
20011019,10829
20011022,10744
20011023,10454
20011024,10567
20011025,10348
20011026,10758
20011029,11070
20011030,10935
20011031,10964
20011101,10893
20011102,10829
20011105,11084
20011106,11127
20011107,11119
20011108,11304
20011109,11275
20011112,11360
20011113,11070
20011114,10843
20011115,10645
20011116,10702
20011119,10751
20011120,10942
20011121,11155
20011122,10886
20011126,10985
20011127,11183
20011128,11105
20011129,11382
20011130,11403
20011203,11176
20011204,11119
20011205,11212
20011206,11573
20011207,11771
20011210,11679
20011211,11806
20011212,11792
20011213,11672
20011214,11778
20011217,11828
20011218,11863
20011219,11523
20011220,11474
20011221,10808
20011225,11042
20011226,10794
20011227,10787
20011228,10702
20020104,10666
20020107,10673
20020108,10992
20020109,11070
20020110,10723
20020111,10850
20020115,10872
20020116,10709
20020117,10772
20020118,10723
20020121,11034
20020122,10935
20020123,10751
20020124,10730
20020125,10787
20020128,10829
20020129,10893
20020130,10772
20020131,10794
20020201,10433
20020204,10496
20020205,10348
20020206,10638
20020207,10277
20020208,10348
20020212,10085
20020213,10234
20020214,10178
20020215,10022
20020218,10185
20020219,10050
20020220,9760
20020221,9738
20020222,9590
20020225,9491
20020226,9916
20020227,9823
20020228,9597
20020301,9576
20020304,9469
20020305,9278
20020306,9257
20020307,8867
20020308,9080
20020311,9087
20020312,9023
20020313,9292
20020314,8924
20020315,8924
20020318,9186
20020319,8747
20020320,7904
20020322,7897
20020325,8053
20020326,7968
20020327,7826
20020328,7819
20020329,7755
20020401,7692
20020402,7798
20020403,7741
20020404,7982
20020405,8138
20020408,8032
20020409,7982
20020410,7720
20020411,7883
20020412,7904
20020415,7770
20020416,7685
20020417,7578
20020418,7536
20020419,7614
20020422,7678
20020423,7635
20020424,7536
20020425,7678
20020426,7458
20020430,7578
20020501,7642
20020502,7996
20020507,7904
20020508,7911
20020509,8350
20020510,8322
20020513,8350
20020514,8534
20020515,8542
20020516,8258
20020517,8457
20020520,8287
20020521,8131
20020522,8095
20020523,8159
20020524,8379
20020527,8442
20020528,8244
20020529,8485
20020530,8343
20020531,8365
20020603,8343
20020604,8244
20020605,8230
20020606,8896
20020607,9221
20020610,9356
20020611,9328
20020612,9590
20020613,9668
20020614,9689
20020617,9731
20020618,9738
20020619,9717
20020620,9441
20020621,9639
20020624,9554
20020625,9469
20020626,9469
20020627,9271
20020628,9427
20020701,9505
20020702,9448
20020703,9278
20020704,9179
20020705,9165
20020708,9299
20020709,9278
20020710,9236
20020711,9299
20020712,9151
20020715,9158
20020716,9200
20020717,9349
20020718,9484
20020719,9406
20020722,9221
20020723,9285
20020724,9271
20020725,9200
20020726,9484
20020729,9618
20020730,9646
20020731,9653
20020801,9979
20020802,9583
20020805,9434
20020806,9399
20020807,9533
20020808,9668
20020809,9831
20020812,9894
20020813,9746
20020814,9724
20020815,9568
20020816,9661
20020819,9583
20020820,9625
20020821,9519
20020822,9165
20020823,9200
20020826,9179
20020827,9363
20020828,9349
20020829,9420
20020830,9349
20020902,9165
20020903,9413
20020904,9661
20020905,9625
20020906,9753
20020909,9880
20020910,9774
20020911,9993
20020912,9802
20020913,9767
20020917,9958
20020918,10093
20020919,10100
20020920,10206
20020924,9972
20020925,10178
20020926,10107
20020927,10404
20020930,10255
20021001,10397
20021002,10638
20021003,10751
20021004,10560
20021007,10567
20021008,10418
20021009,10489
20021010,10433
20021011,10270
20021015,10121
20021016,9675
20021017,9632
20021018,9356
20021021,9214
20021022,9136
20021023,8931
20021024,8931
20021025,8959
20021028,8988
20021029,9023
20021030,8924
20021031,9420
20021101,9455
20021105,9505
20021106,9476
20021107,9540
20021108,9845
20021111,9675
20021112,9696
20021113,9576
20021114,9384
20021115,9144
20021118,8952
20021119,9129
20021120,8917
20021121,8917
20021122,8641
20021125,8704
20021126,8527
20021127,8825
20021128,8570
20021129,8627
20021202,8648
20021203,8598
20021204,8662
20021205,8598
20021206,8591
20021209,8634
20021210,8797
20021211,8634
20021212,8740
20021213,8634
20021216,8704
20021217,8761
20021218,8889
20021219,8804
20021220,9030
20021224,9023
20021225,9101
20021226,9094
20021227,9066
20021230,9356
20030106,9356
20030107,9264
20030108,9073
20030109,9335
20030110,8988
20030114,8712
20030115,9030
20030116,9158
20030117,9321
20030120,9285
20030121,9328
20030122,9314
20030123,9554
20030124,9328
20030127,9406
20030128,9356
20030129,9491
20030130,9328
20030131,9597
20030203,9781
20030204,9661
20030205,9887
20030206,9831
20030207,9823
20030210,9788
20030212,9710
20030213,10015
20030214,10284
20030217,10220
20030218,10241
20030219,10135
20030220,10369
20030221,10645
20030224,10687
20030225,10709
20030226,10560
20030227,10468
20030228,10220
20030303,10255
20030304,10227
20030305,10355
20030306,10348
20030307,10489
20030310,10857
20030311,10765
20030312,10928
20030313,10680
20030314,10985
20030317,11197
20030318,11219
20030319,11105
20030320,10801
20030324,10787
20030325,10631
20030326,10709
20030327,10730
20030328,10610
20030331,10794
20030401,10539
20030402,10610
20030403,11006
20030404,11233
20030407,11127
20030408,11127
20030409,11056
20030410,11006
20030411,10921
20030414,10758
20030415,10638
20030416,10631
20030417,10532
20030418,10574
20030421,10411
20030422,10744
20030423,10794
20030424,10765
20030425,10638
20030428,10440
20030430,10723
20030501,10765
20030502,10695
20030506,10673
20030507,10631
20030508,10772
20030509,10843
20030512,10652
20030513,10666
20030514,10673
20030515,10539
20030516,10595
20030519,10680
20030520,10780
20030521,10758
20030522,10907
20030523,10836
20030526,10964
20030527,10935
20030528,10999
20030529,11268
20030530,11077
20030602,11119
20030603,11240
20030604,11091
20030605,11297
20030606,11268
20030609,11105
20030610,11197
20030611,10999
20030612,11070
20030613,11070
20030616,11063
20030617,10978
20030618,10638
20030619,10687
20030620,10822
20030623,10333
20030624,10454
20030625,10284
20030626,10248
20030627,10050
20030630,10036
20030701,9993
20030702,9937
20030703,9873
20030704,9916
20030707,9916
20030708,9823
20030709,9738
20030710,9710
20030711,9576
20030714,9576
20030715,9469
20030716,9491
20030717,9547
20030718,9491
20030722,9484
20030723,9597
20030724,9540
20030725,9930
20030728,10149
20030729,10801
20030730,10595
20030731,10383
20030801,10149
20030804,10248
20030805,10192
20030806,10270
20030807,10532
20030808,10581
20030811,10659
20030812,10574
20030813,10567
20030814,10772
20030815,10702
20030818,10567
20030819,10510
20030820,10355
20030821,10574
20030822,10355
20030825,10333
20030826,10326
20030827,10404
20030828,10496
20030829,10510
20030901,10602
20030902,10595
20030903,10411
20030904,10418
20030905,10383
20030908,10574
20030909,10433
20030910,10496
20030911,11339
20030912,11537
20030916,11799
20030917,11941
20030918,11934
20030919,11913
20030922,12054
20030924,11863
20030925,11828
20030926,11856
20030929,12061
20030930,12054
20031001,12238
20031002,12104
20031003,12076
20031006,11821
20031007,11934
20031008,12012
20031009,12076
20031010,12104
20031014,12061
20031015,12182
20031016,11913
20031017,11920
20031020,12040
20031021,12040
20031022,12104
20031023,12076
20031024,11969
20031027,12175
20031028,12309
20031029,12550
20031030,12635
20031031,12692
20031104,12784
20031105,12869
20031106,12911
20031107,12883
20031110,12975
20031111,13159
20031112,13124
20031113,13308
20031114,13265
20031117,13428
20031118,13492
20031119,13697
20031120,13442
20031121,13407
20031125,13598
20031126,13747
20031127,13591
20031128,13457
20031201,13669
20031202,13867
20031203,13393
20031204,12812
20031205,12784
20031208,12692
20031209,13017
20031210,13343
20031211,13386
20031212,13570
20031215,13874
20031216,14229
20031217,14639
20031218,14795
20031219,14753
20031222,14866
20031224,14993
20031225,15192
20031226,15163
20031229,14951
20031230,14746
20040105,14724
20040106,14597
20040107,14767
20040108,14653
20040109,14753
20040113,14753
20040114,14689
20040115,14505
20040116,14051
20040119,14066
20040120,14044
20040121,13896
20040122,13874
20040123,14101
20040126,13612
20040127,13690
20040128,13457
20040129,13641
20040130,13804
20040202,13612
20040203,13237
20040204,12961
20040205,13017
20040206,13322
20040209,13365
20040210,13442
20040212,13669
20040213,12848
20040216,12373
20040217,12458
20040218,12550
20040219,12706
20040220,12982
20040223,12855
20040224,12862
20040225,13025
20040226,12763
20040227,12692
20040301,12635
20040302,12323
20040303,12203
20040304,12068
20040305,11884
20040308,11814
20040309,11650
20040310,12033
20040311,11998
20040312,12557
20040315,12515
20040316,12600
20040317,12281
20040318,12316
20040319,12288
20040322,12345
20040323,12423
20040324,12309
20040325,12380
20040326,12288
20040329,12295
20040330,11948
20040331,11849
20040401,11955
20040402,12288
20040405,12331
20040406,12437
20040407,12635
20040408,12734
20040409,12500
20040412,12479
20040413,12309
20040414,12331
20040415,12430
20040416,12529
20040419,12444
20040420,12529
20040421,12359
20040422,12607
20040423,12763
20040426,12848
20040427,12805
20040428,12911
20040430,12805
20040506,13039
20040507,12791
20040510,12755
20040511,12954
20040512,12699
