date,price
19920728,10294
19920729,10404
19920730,10420
19920731,10328
19920803,10563
19920804,10487
19920805,10412
19920806,10278
19920807,10126
19920810,9925
19920811,10034
19920812,10126
19920813,10362
19920814,10059
19920817,10034
19920818,10168
19920819,10185
19920820,10320
19920821,10320
19920824,10387
19920825,10479
19920826,10462
19920827,10513
19920828,10706
19920831,10840
19920901,10807
19920902,10723
19920903,10689
19920904,10790
19920907,10815
19920908,10974
19920909,10983
19920910,11100
19920911,10958
19920914,10773
19920916,10815
19920917,10807
19920918,10907
19920921,10840
19920922,10723
19920924,10966
19920925,10907
19920928,10882
19920929,11134
19920930,11142
19921001,11159
19921002,11445
19921005,11352
19921006,10891
19921007,10958
19921008,10924
19921009,10932
19921012,10941
19921013,11033
19921014,10916
19921015,10899
19921016,10899
19921019,10849
19921020,10597
19921021,10303
19921022,10236
19921023,10269
19921026,10210
19921027,10219
19921028,10068
19921029,10672
19921030,10437
19921102,10244
19921104,10000
19921105,9992
19921106,10135
19921109,10084
19921110,10454
19921111,10429
19921112,10781
19921113,10958
19921116,10823
19921117,11327
19921118,11226
19921119,10974
19921120,11025
19921124,11260
19921125,11100
19921126,10958
19921127,11646
19921130,11646
19921201,11705
19921202,11495
19921203,11394
19921204,11319
19921207,11613
19921208,11386
19921209,11319
19921210,11680
19921211,11336
19921214,11848
19921215,12116
19921216,11671
19921217,12016
19921218,11772
19921221,11915
19921222,11940
19921224,11999
19921225,11948
19921228,11663
19921229,11487
19921230,11697
19930104,11705
19930105,11890
19930106,12007
19930107,11688
19930108,11814
19930111,11713
19930112,11697
19930113,11411
19930114,11554
19930118,11319
19930119,11411
19930120,11411
19930121,11822
19930122,11839
19930125,11839
19930126,11596
19930127,11478
19930128,10823
19930129,10723
19930201,10840
19930202,10949
19930203,11201
19930204,11394
19930205,11260
19930208,11495
19930209,11520
19930210,11621
19930212,11461
19930215,11327
19930216,11478
19930217,11478
19930218,11503
19930219,11621
19930222,11520
19930223,11386
19930224,11419
19930225,11554
19930226,11613
19930301,11554
19930302,11629
19930303,11663
19930304,11621
19930305,11445
19930308,11671
19930309,11671
19930310,11688
19930311,11646
19930312,11377
19930315,11453
19930316,11386
19930317,11461
19930318,11495
19930319,11394
19930322,11268
19930323,11377
19930324,11310
19930325,11487
19930326,11461
19930329,11243
19930330,11344
19930331,11747
19930401,11739
19930402,11906
19930405,12032
19930406,12125
19930407,12116
19930408,11974
19930409,11697
19930412,11344
19930413,11772
19930414,11772
19930415,12074
19930416,12511
19930419,12486
19930420,12629
19930421,12377
19930422,12041
19930423,11915
19930426,12142
19930427,12024
19930428,12167
19930430,11974
19930506,11789
19930507,11822
19930510,11814
19930511,11965
19930512,11974
19930513,12016
19930514,12150
19930517,12083
19930518,12058
19930519,11923
19930520,11890
19930521,12158
19930524,12133
19930525,12234
19930526,12217
19930527,11963
19930528,11814
19930531,11957
19930601,11789
19930602,11739
19930603,11571
19930604,11453
19930607,11814
19930608,11646
19930610,11923
19930611,12100
19930614,12427
19930615,12461
19930616,12528
19930617,12914
19930618,12578
19930621,12671
19930622,12452
19930623,12242
19930624,11898
19930625,11730
19930628,11781
19930629,11898
19930630,12175
19930701,12158
19930702,11671
19930705,11957
19930706,12016
19930707,12343
19930708,12671
19930709,13477
19930712,13300
19930713,13888
19930714,13846
19930715,13871
19930716,13737
19930719,13661
19930720,13922
19930721,13644
19930722,13393
19930723,13796
19930726,13594
19930727,13493
19930728,13502
19930729,13712
19930730,13720
19930802,13577
19930803,13611
19930804,13468
19930805,13510
19930806,13544
19930809,13283
19930810,13015
19930811,13493
19930812,13527
19930813,13653
19930816,13653
19930817,13561
19930818,13552
19930819,13670
19930820,13401
19930823,13183
19930824,13300
19930825,13309
19930826,13401
19930827,13393
19930830,13409
19930831,13435
19930901,13283
19930902,13233
19930903,13225
19930906,13342
19930907,13334
19930908,13351
19930909,13174
19930910,13166
19930913,12964
19930914,13141
19930916,13535
19930917,13317
19930920,13367
19930921,13367
19930922,14341
19930924,14232
19930927,14484
19930928,14241
19930929,13938
19930930,13644
19931001,13561
19931004,13846
19931005,13678
19931006,13745
19931007,13905
19931008,13980
19931012,13896
19931013,14048
19931014,13980
19931015,13367
19931018,13510
19931019,13964
19931020,13376
19931021,13502
19931022,13913
19931025,14215
19931026,14207
19931027,14627
19931028,14383
19931029,14325
19931101,14711
19931102,14862
19931104,14837
19931105,14702
19931108,14845
19931109,14711
19931110,14694
19931111,14400
19931112,14283
19931115,14207
19931116,13947
19931117,14190
19931118,14123
19931119,14056
19931122,13938
19931124,13796
19931125,13854
19931126,13812
19931129,13552
19931130,13418
19931201,13309
19931202,13325
19931203,12805
19931206,13023
19931207,13057
19931208,12931
19931209,12964
19931210,12838
19931213,12864
19931214,13006
19931215,13158
19931216,13552
19931217,13418
19931220,13275
19931221,13250
19931222,13384
19931224,13275
19931227,13267
19931228,13158
19931229,13032
19931230,13199
19940104,13057
19940105,13166
19940106,13132
19940107,13258
19940110,13426
19940111,13477
19940112,13527
19940113,13787
19940114,13686
19940117,13527
19940118,13519
19940119,13611
19940120,13804
19940121,13896
19940124,14031
19940125,13854
19940126,13880
19940127,13703
19940128,13703
19940131,13644
19940201,13132
19940202,12393
19940203,12360
19940204,12158
19940207,12032
19940208,11587
19940209,11713
19940210,11906
19940214,11680
19940215,11940
19940216,12058
19940217,12049
19940218,11680
19940221,11520
19940222,11512
19940223,11621
19940224,11503
19940225,11461
19940228,11781
19940301,11789
19940302,11864
19940303,11915
19940304,12041
19940307,11982
19940308,12268
19940309,11915
19940310,11932
19940311,11915
19940314,12024
19940315,11739
19940316,11663
19940317,11596
19940318,11487
19940322,11436
19940323,11319
19940324,11285
19940325,11134
19940328,11058
19940329,10865
19940330,11302
19940331,11294
19940401,11260
19940404,11092
19940405,11428
19940406,11210
19940407,11084
19940408,10983
19940411,11084
19940412,11235
19940413,11243
19940414,10941
19940415,10941
19940418,10857
19940419,10849
19940420,11487
19940421,11587
19940422,11898
19940425,11881
19940426,11940
19940427,11965
19940428,12150
19940502,12284
19940506,12184
19940509,12167
19940510,12074
19940511,11965
19940512,11772
19940513,11537
19940516,11764
19940517,11587
19940518,11831
19940519,11680
19940520,11680
19940523,11713
19940524,12150
19940525,11974
19940526,12049
19940527,12217
19940530,11940
19940531,12284
19940601,12696
19940602,12830
19940603,12822
19940606,12578
19940607,12595
19940608,12595
19940609,12838
19940610,12830
19940613,12729
19940614,12603
19940615,12570
19940616,12553
19940617,12561
19940620,12570
19940621,12595
19940622,12503
19940623,12377
19940624,12948
19940627,12973
19940628,13124
19940629,13107
19940630,12679
19940701,12671
19940704,12469
19940705,12335
19940706,12343
19940707,12360
19940708,12192
19940711,12587
19940712,12578
19940713,12729
19940714,12645
19940715,12301
19940718,12251
19940719,12184
19940720,12058
19940721,12200
19940722,11923
19940725,11646
19940726,11881
19940727,11671
19940728,11663
19940729,11336
19940801,11487
19940802,11596
19940803,11428
19940804,11478
19940805,11461
19940808,11344
19940809,11344
19940810,11319
19940811,11336
19940812,11369
19940815,11294
19940816,11243
19940817,11260
19940818,11294
19940819,11277
19940822,11319
19940823,11344
19940824,11361
19940825,11327
19940826,11252
19940829,11151
19940830,11352
19940831,11344
19940901,11260
19940902,11529
19940905,11537
19940906,11545
19940907,11487
19940908,11579
19940909,11596
19940912,11075
19940913,10891
19940914,10865
19940916,10891
19940919,10949
19940920,10706
19940921,11025
19940922,11168
19940926,10941
19940927,11210
19940928,11092
19940929,10941
19940930,10899
19941003,11042
19941004,11268
19941005,11126
19941006,11201
19941007,11168
19941011,11168
19941012,11327
19941013,11386
19941014,11377
19941017,10974
19941018,11042
19941019,11016
19941020,10840
19941021,10849
19941024,10714
19941025,10697
19941026,10681
19941027,10681
19941028,10395
19941031,10395
19941101,10404
19941102,10278
19941104,10353
19941107,10429
19941108,10446
19941109,10236
19941110,10227
19941111,10017
19941114,10026
19941115,10076
19941116,9866
19941117,9749
19941118,10034
19941121,9749
19941122,9749
19941124,9824
19941125,9824
19941128,9925
19941129,9908
19941130,9891
19941201,9782
19941202,9858
19941205,9782
19941206,9782
19941207,9765
19941208,9774
19941209,9765
19941212,9673
19941213,9555
19941214,9841
19941215,9833
19941216,9942
19941219,9866
19941220,9791
19941221,9791
19941222,9799
19941226,9698
19941227,9917
19941228,10009
19941229,9900
19941230,10084
19950104,9992
19950105,9933
19950106,9849
19950109,9740
19950110,9833
19950111,9900
19950112,9883
19950113,9774
19950117,9782
19950118,9791
19950119,9799
19950120,9799
19950123,9799
19950124,9900
19950125,9816
19950126,10017
19950127,9925
19950130,9841
19950131,9942
19950201,9757
19950202,9950
19950203,9959
19950206,9665
19950207,9320
19950208,9304
19950209,9337
19950210,9362
19950213,9421
19950214,9253
19950215,9287
19950216,9421
19950217,9396
19950220,9295
19950221,9404
19950222,9329
19950223,9186
19950224,9287
19950227,9371
19950228,9514
19950301,9421
19950302,9472
19950303,9631
19950306,9807
19950307,10118
19950308,9975
19950309,9967
19950310,9992
19950313,9975
19950314,9992
19950315,10101
19950316,9959
19950317,9933
19950320,10017
19950322,10194
19950323,10278
19950324,10202
19950327,10328
19950328,10202
19950329,10479
19950330,10420
19950331,10042
19950403,9942
19950404,9950
19950405,10135
19950406,10563
19950407,10664
19950410,10387
19950411,10353
19950412,10278
19950413,10185
19950414,9950
19950417,9816
19950418,9782
19950419,9723
19950420,9690
19950421,9648
19950424,9723
19950425,9950
19950426,10051
19950427,10051
19950428,10042
19950501,9959
19950502,9992
19950508,9891
19950509,9749
19950510,9673
19950511,9589
19950512,9749
19950515,9539
19950516,9463
19950517,9455
19950518,9505
19950519,9514
19950522,9329
19950523,9421
19950524,9430
19950525,9421
19950526,9371
19950529,9371
19950530,9698
19950531,9690
19950601,9606
19950602,9572
19950605,9488
19950606,9337
19950607,9236
19950608,9211
19950609,8901
19950612,8850
19950613,9001
19950614,9304
19950615,9127
19950616,9102
19950619,9085
19950620,9152
19950621,8976
19950622,8993
19950623,9027
19950626,9018
19950627,8917
19950628,8699
19950629,8674
19950630,8665
19950703,8657
19950704,8565
19950705,8691
19950706,8640
19950707,8556
19950710,8531
19950711,8430
19950712,8682
19950713,8968
19950714,9085
19950717,9161
19950718,9102
19950719,9043
19950720,8934
19950721,8968
19950724,8875
19950725,8741
19950726,8691
19950727,8707
19950728,8699
19950731,8657
19950801,8724
19950802,8640
19950803,8615
19950804,8783
19950807,8892
19950808,8808
19950809,8867
19950810,9077
19950811,8976
19950814,8901
19950815,8749
19950816,9110
19950817,8985
19950818,8985
19950821,8985
19950822,9001
19950823,8985
19950824,9211
19950825,9144
19950828,9245
19950829,9253
19950830,9253
19950831,9262
19950901,9152
19950904,9245
19950905,9186
19950906,9220
19950907,9287
19950908,9396
19950911,9287
19950912,9337
19950913,9304
19950914,9379
19950918,9194
19950919,9178
19950920,9228
19950921,9404
19950922,9480
19950925,9522
19950926,9446
19950927,9211
19950928,9555
19950929,9312
19951002,9354
19951003,9455
19951004,9396
19951005,10026
19951006,9942
19951009,10009
19951011,9975
19951012,10042
19951013,10101
19951016,10143
19951017,10152
19951018,10664
19951019,10664
19951020,10655
19951023,10823
19951024,10756
19951025,10555
19951026,10353
19951027,10857
19951030,10790
19951031,10689
19951101,10681
19951102,10613
19951106,10496
19951107,10429
19951108,10571
19951109,10748
19951110,10874
19951113,10739
19951114,10664
19951115,10496
19951116,10345
19951117,10303
19951120,10404
19951121,10395
19951122,10118
19951124,10303
19951127,10084
19951128,9959
19951129,9959
19951130,9967
19951201,9665
19951204,9749
19951205,9807
19951206,9530
19951207,9354
19951208,9791
19951211,9774
19951212,9572
19951213,9530
19951214,9614
19951215,9597
19951218,9606
19951219,9589
19951220,9530
19951221,9690
19951222,9564
19951225,9438
19951226,9505
19951227,9749
19951228,9866
19951229,9816
19960104,9841
19960105,9925
19960108,9900
19960109,9782
19960110,10152
19960111,10202
19960112,10294
19960116,10278
19960117,10303
19960118,10588
19960119,10613
19960122,10630
19960123,10697
19960124,10555
19960125,10479
19960126,10571
19960129,10681
19960130,10647
19960131,10429
19960201,10521
19960202,10311
19960205,10110
19960206,10093
19960207,9992
19960208,10000
19960209,9925
19960213,10152
19960214,10387
19960215,10496
19960216,10404
19960219,10697
19960220,10790
19960221,10571
19960222,10471
19960223,10781
19960226,10664
19960227,10689
19960228,10882
19960229,10672
19960301,10748
19960304,10773
19960305,10714
19960306,10622
19960307,10697
19960308,10891
19960311,10815
19960312,10689
19960313,11294
19960314,11302
19960315,11436
19960318,11428
19960319,11436
19960321,11092
19960322,11193
19960325,11243
19960326,11336
19960327,11218
19960328,11151
19960329,11613
19960401,11697
19960402,11537
19960403,11369
19960404,11503
19960405,11697
19960408,11663
19960409,11596
19960410,11604
19960411,11487
19960412,11495
19960415,11361
19960416,11310
19960417,11319
19960418,11210
19960419,11285
19960422,11252
19960423,11117
19960424,11487
19960425,11562
19960426,11562
19960430,11604
19960501,11394
19960502,11512
19960507,11495
19960508,11512
19960509,11495
19960510,11461
19960513,11512
19960514,11327
19960515,11361
19960516,11377
19960517,11394
19960520,11369
19960521,11352
19960522,11344
19960523,11277
19960524,11210
19960527,11142
19960528,11327
19960529,11336
19960530,11285
19960531,11310
19960603,11235
19960604,11419
19960605,11428
19960606,11646
19960607,11596
19960610,11579
19960611,11755
19960612,11789
19960613,11890
19960614,11789
19960617,11722
19960618,11722
19960619,11822
19960620,11848
19960621,11772
19960624,11814
19960625,11671
19960626,11730
19960627,11629
19960628,11646
19960701,11705
19960702,11478
19960703,11848
19960704,12209
19960705,12385
19960708,12368
19960709,12217
19960710,12259
19960711,12242
19960712,12192
19960715,12284
19960716,12083
19960717,12175
19960718,12041
19960719,12049
19960722,12116
19960723,12234
19960724,11982
19960725,12100
19960726,11923
19960729,12058
19960730,11974
19960731,11940
19960801,11932
19960802,11965
19960805,12108
19960806,12066
19960807,11739
19960808,11470
19960809,11537
19960812,11377
19960813,11134
19960814,11134
19960815,11100
19960816,11151
19960819,11067
19960820,11008
19960821,11000
19960822,11050
19960823,10941
19960826,11503
19960827,11537
19960828,11461
19960829,11201
19960830,11193
19960902,11109
19960903,11327
19960904,11545
19960905,11386
19960906,12100
19960909,12217
19960910,11772
19960911,11974
19960912,11327
19960913,11126
19960917,10748
19960918,10647
19960919,10479
19960920,10152
19960924,10059
19960925,10000
19960926,10227
19960927,10328
19960930,10227
19961001,9992
19961002,10059
19961003,9975
19961004,9849
19961007,9849
19961008,9681
19961009,9950
19961011,9858
19961014,9799
19961015,9816
19961016,9816
19961017,9816
19961018,9757
19961021,9698
19961022,9614
19961023,9614
19961024,9514
19961025,9488
19961028,9564
19961029,9623
19961030,9421
19961031,9421
19961101,9413
19961105,9304
19961106,9446
19961107,9362
19961108,9446
19961111,9295
19961112,9085
19961113,9010
19961114,8951
19961115,8934
19961118,8842
19961119,8842
19961120,8934
19961121,8859
19961122,8716
19961125,8817
19961126,8640
19961127,8565
19961128,8456
19961129,8447
19961202,8682
19961203,8716
19961204,8724
19961205,8674
19961206,8775
19961209,8825
19961210,8749
19961211,8758
19961212,8665
19961213,8716
19961216,8909
19961217,8917
19961218,8867
19961219,8783
19961220,8800
19961224,8833
19961225,8859
19961226,8707
19961227,8590
19961230,8523
19970106,8531
19970107,8607
19970108,8632
19970109,8624
19970110,8565
19970113,8556
19970114,8607
19970116,8355
19970117,8271
19970120,8237
19970121,8372
19970122,8363
19970123,8195
19970124,8170
19970127,8447
19970128,8414
19970129,8489
19970130,8489
19970131,8271
19970203,7893
19970204,8204
19970205,8179
19970206,8338
19970207,8254
19970210,8262
19970212,8036
19970213,7910
19970214,8019
19970217,8002
19970218,7927
19970219,7843
19970220,7641
19970221,7641
19970224,7398
19970225,7591
19970226,7775
19970227,7557
19970228,7666
19970303,7859
19970304,7599
19970305,7599
19970306,7440
19970307,7230
19970310,7213
19970311,7255
19970312,7179
19970313,7574
19970314,7524
19970317,7515
19970318,7498
19970319,7557
19970321,7717
19970324,7456
19970325,7582
19970326,7431
19970327,7146
19970328,6684
19970331,6592
19970401,6600
19970402,6583
19970403,6659
19970404,6600
19970407,6600
19970408,6650
19970409,6692
19970410,6558
19970411,6491
19970414,6432
19970415,6323
19970416,6331
19970417,6289
19970418,6247
19970421,6121
19970422,6231
19970423,6264
19970424,6239
19970425,6155
19970428,6273
19970430,6264
19970501,6264
19970502,6298
19970506,6222
19970507,6340
19970508,6331
19970509,6533
19970512,6533
19970513,6508
19970514,6802
19970515,6692
19970516,6415
19970519,6785
19970520,6667
19970521,6818
19970522,6953
19970523,6927
19970526,6969
19970527,6961
19970528,6869
19970529,6818
19970530,6860
19970602,6860
19970603,6785
19970604,6852
19970605,6827
19970606,6802
19970609,6860
19970610,7121
19970611,7020
19970612,7330
19970613,7381
19970616,7456
19970617,7557
19970618,7692
19970619,7675
19970620,7666
19970623,7843
19970624,7960
19970625,7817
19970626,7952
19970627,8002
19970630,7826
19970701,8363
19970702,8388
19970703,8388
19970704,8296
19970707,9060
19970708,9178
19970709,9278
19970710,9959
19970711,10017
19970714,10446
19970715,10395
19970716,10739
19970717,10832
19970718,11008
19970722,10639
19970723,10991
19970724,11168
19970725,11319
19970728,11075
19970729,11100
19970730,10882
19970731,10882
19970801,10907
19970804,10521
19970805,10504
19970806,10496
19970807,10471
19970808,10521
19970811,10387
19970812,10286
19970813,10261
19970814,10210
19970815,10135
19970818,9774
19970819,9194
19970820,9379
19970821,9446
19970822,9388
19970825,9278
19970826,9421
19970827,9791
19970828,9875
19970829,9715
19970901,9858
19970902,9757
19970903,10009
19970904,9581
19970905,9765
19970908,9564
19970909,9236
19970910,9505
19970911,9564
19970912,9194
19970916,9186
19970917,9027
19970918,8842
19970919,8817
19970922,8674
19970924,8498
19970925,8850
19970926,7851
19970929,7750
19970930,7431
19971001,7431
19971002,7255
19971003,7247
19971006,7532
19971007,7608
19971008,7683
19971009,7784
19971013,7288
19971014,7255
19971015,7205
19971016,7448
19971017,6843
19971020,6768
19971021,6894
19971022,6969
19971023,7205
19971024,6995
19971027,6877
19971028,7171
19971029,7087
19971030,7179
19971031,6936
19971104,7079
19971105,6684
19971106,6776
19971107,7053
19971110,7053
19971111,7423
19971112,7179
19971113,7179
19971114,7230
19971117,7507
19971118,7641
19971119,7532
19971120,7700
19971121,7725
19971125,7717
19971126,7700
19971127,7708
19971128,7700
19971201,8103
19971202,7809
19971203,7675
19971204,7406
19971205,8019
19971208,8162
19971209,8884
19971210,8674
19971211,7960
19971212,8044
19971215,7809
19971216,7851
19971217,7969
19971218,7700
19971219,8137
19971222,8254
19971224,8321
19971225,7876
19971226,7221
19971229,7381
19971230,8187
19980105,8044
19980106,7885
19980107,8506
19980108,8296
19980109,8212
19980112,8170
19980113,8271
19980114,8103
19980116,8086
19980119,8321
19980120,8422
19980121,8111
19980122,7901
19980123,7893
19980126,7893
19980127,7868
19980128,7859
19980129,7876
19980130,7927
19980202,7952
19980203,8128
19980204,8195
19980205,8187
19980206,8128
19980209,8195
19980210,7910
19980212,7876
19980213,7633
19980216,7423
19980217,7280
19980218,7364
19980219,7372
19980220,7314
19980223,7247
19980224,7171
19980225,7137
19980226,7196
19980227,7448
19980302,7381
19980303,7414
19980304,7440
19980305,7205
19980306,7003
19980309,6869
19980310,7070
19980311,7037
19980312,7079
19980313,6986
19980316,7062
19980317,6843
19980318,6919
19980319,6566
19980320,6583
19980323,6323
19980324,6298
19980325,6415
19980326,6113
19980327,6012
19980330,6029
19980331,6180
19980401,5870
19980402,5861
19980403,6046
19980406,6348
19980407,6415
19980408,6566
19980409,6323
19980410,6163
19980413,6088
19980414,5819
19980415,5760
19980416,5878
19980417,5760
19980420,5483
19980421,5466
19980422,5349
19980423,5215
19980424,5114
19980427,5173
19980428,5265
19980430,5324
19980501,5131
19980506,5139
19980507,4996
19980508,5315
19980511,5399
19980512,5441
19980513,5408
19980514,5273
19980515,5265
19980518,5282
19980519,5265
19980520,5063
19980521,5089
19980522,5072
19980525,5189
19980526,5114
19980527,5084
19980528,5240
19980529,5114
19980601,4988
19980602,4862
19980603,4812
19980604,4669
19980605,4660
19980608,4702
19980609,4862
19980610,4896
19980611,4870
19980612,4996
19980615,5131
19980616,5357
19980617,5450
19980618,5307
19980619,5257
19980622,5374
19980623,5315
19980624,5307
19980625,5240
19980626,5189
19980629,5089
19980630,5257
19980701,5105
19980702,5063
19980703,5089
19980706,5030
19980707,5038
19980708,5122
19980709,5240
19980710,5290
19980713,5248
19980714,5299
19980715,5215
19980716,5458
19980717,5475
19980721,5458
19980722,5618
19980723,5559
19980724,5567
19980727,5735
19980728,5685
19980729,5601
19980730,5492
19980731,5651
19980803,5945
19980804,6155
19980805,6113
19980806,6130
19980807,6357
19980810,6264
19980811,6306
19980812,6315
19980813,6424
19980814,6373
19980817,6474
19980818,6491
19980819,6802
19980820,6860
19980821,6659
19980824,6667
19980825,6726
19980826,6726
19980827,6608
19980828,6541
19980831,6323
19980901,6331
19980902,6298
19980903,6323
19980904,6575
19980907,6944
19980908,6751
19980909,6760
19980910,7205
19980911,7062
19980914,7037
19980916,7045
19980917,7079
19980918,6877
19980921,6734
19980922,7020
19980924,6617
19980925,6734
19980928,6533
19980929,6617
19980930,6558
19981001,6382
19981002,6205
19981005,6247
19981006,6365
19981007,6382
19981008,6331
19981009,6348
19981012,6340
19981013,6407
19981014,6130
19981015,6197
19981016,5878
19981019,5643
19981020,5366
19981021,5013
19981022,5063
19981023,5475
19981026,5517
19981027,5341
19981028,5349
19981029,5802
19981030,5735
19981102,5727
19981104,5626
19981105,5752
19981106,5744
19981109,5895
19981110,5970
19981111,6004
19981112,6037
19981113,6113
19981116,6105
19981117,6113
19981118,6180
19981119,6113
19981120,6079
19981124,6138
19981125,6138
19981126,6079
19981127,6163
19981130,6180
19981201,6113
19981202,6264
19981203,6222
19981204,6340
19981207,6298
19981208,6398
19981209,6214
19981210,6197
19981211,6130
19981214,6121
19981215,6029
19981216,5928
19981217,5878
19981218,5853
19981221,5995
19981222,6172
19981224,6037
19981225,6054
19981228,6138
19981229,6289
19981230,6180
19990104,5903
19990105,5937
19990106,6130
19990107,6079
19990108,5794
19990111,5844
19990112,5819
19990113,5643
19990114,5769
19990118,5676
19990119,5836
19990120,5685
19990121,5769
19990122,5895
19990125,5911
19990126,5786
19990127,5559
19990128,5492
19990129,5475
19990201,5828
19990202,5878
19990203,5794
19990204,5609
19990205,5542
19990208,5693
19990209,5626
19990210,5760
19990212,5828
19990215,5844
19990216,5441
19990217,5383
19990218,5248
19990219,5315
19990222,5349
19990223,5408
19990224,5458
19990225,5441
19990226,5357
19990301,5332
19990302,5391
19990303,5257
19990304,5206
19990305,5257
19990308,5231
19990309,5240
19990310,5080
19990311,5231
19990312,5315
19990315,5282
19990316,5231
19990317,5038
19990318,5105
19990319,5391
19990323,5542
19990324,5332
19990325,5315
19990326,5374
19990329,5315
19990330,5299
19990331,5290
19990401,5240
19990402,5408
19990405,5475
19990406,5408
19990407,5441
19990408,5500
19990409,5534
19990412,5643
19990413,5584
19990414,5618
19990415,5542
19990416,5567
19990419,5517
19990420,5391
19990421,5189
19990422,5273
19990423,5433
19990426,5534
19990427,5802
19990428,5760
19990430,5819
19990506,5819
19990507,5970
19990510,5668
19990511,5710
19990512,5752
19990513,5702
19990514,6054
19990517,6012
19990518,5953
19990519,6163
19990520,6189
19990521,6340
19990524,6357
19990525,6323
19990526,6105
19990527,6143
19990528,6222
19990531,6088
19990601,6172
19990602,5844
19990603,5903
19990604,5777
19990607,5786
19990608,5786
19990609,5517
19990610,5592
19990611,5786
19990614,5735
19990615,5744
19990616,5651
19990617,5634
19990618,5341
19990621,5315
19990622,5349
19990623,5290
19990624,5315
19990625,5315
19990628,5399
19990629,5450
19990630,5399
19990701,5341
19990702,5550
19990705,5206
